1724.18063	-6.156783112 0.8103672054	1.823454311 0.5	1.230255316 0.1767497693	-0.266484918 0.921490999	1.028085173 0.01163388682	-0.0610730029 0.02536600946	0.06134948754 0.04252178342	43.70900922	64 85 2
1725.969603	-3.798774547 0.4770885751	1.052708964 0.3183769094	1.308456317 0.1174313334	-0.5517431217 1.05564154	1.031083821 0.008808523045	-0.0140442533 0.01202205005	0.001081195785 0.02589916427	67.19827435	94 85 3
1727.432873	-4.36418494 0.5779253433	1.611342801 0.5	1.636830982 0.7487280308	-0.2574817357 0.7696913107	1.022371969 0.009389376766	-0.002118808623 0.01231909931	-0.01187580154 0.03230697176	80.75748285	94 85 4
1728.970482	-3.931428234 0.6428900395	1.303622738 0.3870753762	1.461708354 0.1360645736	-0.0585547453 0.3511747591	1.048987186 0.007471432718	-0.004445283127 0.01134567301	-0.06438837444 0.03961723072	74.04175521	91 85 5
1730.285012	-4.291130013 0.590654485	1.182840185 0.5	1.881660305 2	0.2401981894 0.927152799	0.992006834 0.00771394811	-0.01380468886 0.01148891127	0.05859929158 0.02987461024	81.65848923	92 85 6
1731.655254	-4.583159921 0.2821741736	1.208073654 0.5	1.317058555 0.1187253109	-0.9028834763 0.6523507135	1.044006076 0.007041833664	-0.003362119579 0.01380247016	0.06960391452 0.03457476436	144.1441907	90 85 7
1732.97347	-4.107152074 0.374585715	1 0.2197524644	2.342745615 0.4994267617	-0.3915462463 0.8612919503	0.9965772877 0.007228303805	-0.05110960467 0.01813388344	0.08890346179 0.0447982567	115.4512808	79 85 8
1734.284912	-4.11962659 0.354079452	1.40555151 0.5	2.35570753 1.147712563	0.2907203591 0.797853129	1.014278403 0.006726965562	0.01511378888 0.01163196755	0.02382276706 0.03357054295	82.85098186	97 85 9
1735.495379	-3.941269838 0.3996246254	1.14606292 0.3128530604	1.525578447 0.2058512073	-0.0503787139 0.3522987622	1.035312548 0.008310999343	-0.02582257606 0.01768850405	-0.02709138198 0.05232060481	51.2349695	70 85 10
1736.641806	-3.534112508 0.4482774272	1 0.5	1.469655599 0.1981838159	0.5880699817 0.4878054417	1.045354106 0.01010671336	-0.03950643551 0.01870954021	-0.1004758114 0.06455087068	76.21554589	83 85 11
1737.745301	-4.656100531 0.5094582738	1.215576562 0.4500188391	1.42774259 0.5104687691	-0.494049443 0.7920732549	1.010276229 0.007807454337	-0.02760882429 0.01860604231	0.02014312306 0.05926511602	78.57701907	94 85 12
1738.917323	-3.793706148 0.3978778019	1 0.5	2.891272438 1.736012716	-0.0992014166 0.8800380485	1.027177391 0.0105478682	0.01338410922 0.02632651264	-0.1164841686 0.0853134202	74.4968923	75 85 13
1739.762858	-4.3940827 0.4839101514	1.076147162 0.2925189749	1.856408677 0.4005246624	-0.1972352294 0.4310764836	1.021803437 0.01206777481	-0.02186799841 0.02069180113	-0.0320410241 0.09964093392	75.52907666	94 85 14
1740.738994	-4.32763757 0.2659443152	1 0.5	1 0.764182939	0.2895072796 1.063575826	1.043606657 0.01036136821	0.0577431572 0.02636212755	-0.3108156512 0.2537468977	83.70392261	100 85 15
1741.672589	-3.957883508 0.2862978104	1 0.1555197412	1.724470412 0.2451970549	-0.04337916833 0.3987139815	1.036861777 0.01182799994	-0.0207906581 0.03975353541	0.203917719 0.1433375167	109.2954327	83 85 16
1742.41193	-3.768760324 0.6500662037	1.599750464 0.5	3.435538221 2	0.05454081319 1.000034829	1.061694083 0.01220465907	-0.01912869908 0.03889935717	-0.3672654266 0.1664006845	36.34543524	81 85 17
