965.464052 0.329047935
965.467975 0.690112061
965.471897 0.691173933
965.475820 0.706606440
965.479743 0.706652342
965.483666 0.768714229
965.487588 0.826053274
965.491511 0.695206586
965.495434 0.608123279
965.499357 0.693326096
965.503279 0.743569662
965.507202 0.751510086
965.511125 0.729437703
965.515048 0.715945402
965.518970 0.631109294
965.522893 0.707092357
965.526816 0.685585273
965.530739 0.737584145
965.534662 0.773483980
965.538584 0.762655318
965.542507 0.739998954
965.546430 0.685040427
965.550353 0.679708936
965.554275 0.694028874
965.558198 0.682457580
965.562121 0.524532080
965.566044 0.641489512
965.569966 0.742440490
965.573889 0.718286440
965.577812 0.786313239
965.581735 0.784478534
965.585657 0.765732317
965.589580 0.752612080
965.593503 0.727522506
965.597426 0.729281019
965.601348 0.733565844
965.605271 0.799078840
965.609194 0.782402188
965.613117 0.748607472
965.617039 0.797314247
965.620962 0.782226905
965.624885 0.807787620
965.628808 0.805193293
965.632730 0.741421442
965.636653 0.662849924
965.640576 0.711445534
965.644499 0.796184363
965.648421 0.788584241
965.652344 0.749443243
965.656267 0.747366768
965.660190 0.796640597
965.664112 0.786690705
965.668035 0.782888305
965.671958 0.750268416
965.675881 0.762842949
965.679803 0.746432388
965.683726 0.740575145
965.687649 0.776913045
965.691572 0.784116142
965.695495 0.769804566
965.699417 0.558294400
965.703340 0.736008186
965.707263 0.757340581
965.711186 0.716595287
965.715108 0.728295433
965.719031 0.805546248
965.722954 0.725564412
965.726877 0.748940623
965.730799 0.738454581
965.734722 0.767760618
965.738645 0.816488104
965.742568 0.766337830
965.746490 0.722662715
965.750413 0.493516911
965.754336 0.653881544
965.758259 0.741752900
965.762181 0.728343772
965.766104 0.794263397
965.770027 0.828093389
965.773950 0.851066629
965.777872 0.776197327
965.781795 0.761560724
965.785718 0.763875025
965.789641 0.769617293
965.793563 0.469661231
965.797486 0.419057823
965.801409 0.760374631
965.805332 0.784977605
965.809254 0.753354058
965.813177 0.656086812
965.817100 0.700172617
965.821023 0.761221653
965.824945 0.726248977
965.828868 0.762225636
965.832791 0.812559237
965.836714 0.722543126
965.840637 0.671917507
965.844559 0.735691235
965.848482 0.810176854
965.852405 0.790166259
965.856328 0.855199935
965.860250 0.748935363
965.864173 0.738621196
965.868096 0.733629875
965.872019 0.776536232
965.875941 0.770584545
965.879864 0.713390911
965.883787 0.569970711
965.887710 0.617389987
965.891632 0.697234783
965.895555 0.561552590
965.899478 0.643224428
965.903401 0.713266872
965.907323 0.796124059
965.911246 0.754893323
965.915169 0.727961612
965.919092 0.764890538
965.923014 0.803567241
965.926937 0.796058053
965.930860 0.674211047
965.934783 0.727973665
965.938705 0.776418930
965.942628 0.788118244
965.946551 0.800418308
965.950474 0.747887912
965.954396 0.781071847
965.958319 0.792325366
965.962242 0.791102547
965.966165 0.820026607
965.970087 0.947805427
965.974010 0.944469888
965.977933 0.932287103
965.981856 0.980143625
965.985779 0.999264227
965.989701 0.955878454
965.993624 0.899975523
965.997547 0.863448150
966.001470 0.868943051
966.005392 0.939078895
966.009315 1.020339004
966.013238 0.906081133
966.017161 0.847053140
966.021083 0.863492227
966.025006 0.782123066
966.028929 0.977957068
966.032852 1.033897605
966.036774 1.024035604
966.040697 1.003223803
966.044620 1.000000000
966.048543 1.000000000
966.052465 1.000000000
966.056388 1.000000000
966.060311 1.000000000
966.064234 1.000000000
966.068156 0.984115013
966.072079 0.676540775
966.076002 0.906198086
966.079925 0.769521028
966.083847 0.993249229
966.087770 0.998453394
966.091693 0.983430137
966.095616 0.860410989
966.099538 0.861263772
966.103461 0.892174528
966.107384 0.824718598
966.111307 0.886769859
966.115229 0.990255221
966.119152 0.825080835
966.123075 0.700976173
966.126998 0.505976876
966.130920 0.646831686
966.134843 0.795546245
966.138766 0.853889680
966.142689 0.851067427
966.146612 0.816284924
966.150534 0.780564548
966.154457 0.752154574
966.158380 0.695738222
966.162303 0.782551725
966.166225 0.967532559
966.170148 1.017210712
966.174071 0.928609873
966.177994 0.940089799
966.181916 0.979940640
966.185839 0.934069782
966.189762 0.928812206
966.193685 0.831583390
966.197607 0.989955006
966.201530 0.940603527
966.205453 0.835447904
966.209376 0.851574735
966.213298 0.943149997
966.217221 0.997269823
966.221144 0.982918695
966.225067 0.894702127
966.228989 0.981833354
966.232912 1.021181286
966.236835 1.028802466
966.240758 0.895268100
966.244680 0.902060913
966.248603 0.876867595
966.252526 0.932082306
966.256449 0.876339034
966.260371 0.841397462
966.264294 0.855855049
966.268217 0.970377532
966.272140 0.947040873
966.276062 0.932401836
966.279985 0.953623665
966.283908 0.912531134
966.287831 0.963341784
966.291754 0.944909550
966.295676 0.887947023
966.299599 0.701556099
966.303522 0.892160754
966.307445 0.913281313
966.311367 0.909244378
966.315290 0.864465869
966.319213 0.851699792
966.323136 0.882978111
966.327058 0.931929371
966.330981 0.972943476
966.334904 0.953400381
966.338827 0.983912384
966.342749 0.817694593
966.346672 0.874547633
966.350595 0.896161161
966.354518 0.795408301
966.358440 0.811475562
966.362363 0.916592752
966.366286 0.974424869
966.370209 0.992976357
966.374131 0.857321481
966.378054 0.914085940
966.381977 1.002286291
966.385900 0.983694807
966.389822 0.914199935
966.393745 0.971529986
966.397668 0.934504044
966.401591 0.889859344
966.405513 0.963221983
966.409436 0.904084209
966.413359 0.919742534
966.417282 0.812528252
966.421204 0.864077575
966.425127 0.913469189
966.429050 0.862970661
966.432973 0.870785762
966.436896 0.888137748
966.440818 0.963337575
966.444741 0.914902402
966.448664 0.598224254
966.452587 0.808318497
966.456509 0.927215329
966.460432 1.030961548
966.464355 0.950388816
966.468278 0.759343933
966.472200 0.895792120
966.476123 0.952117180
966.480046 0.961025304
966.483969 0.856422592
966.487891 1.024987641
966.491814 0.650108432
966.495737 0.590730094
