1724.195736	0.9684847165 3.252269684	1.240905224 0.5	3.94612988 1.211961901	0.04543485145 0.4324823807	1.065884514 0.02081462034	-0.102712094 0.03840777737	-0.07077294638 0.07330998803	56.36632009	73 85 2
1725.969863	-13.34648359 1.763065689	1 0.4489218658	3.518958262 1.438061893	1.187000008 0.7752617069	1.004671548 0.01880180957	-0.07879212816 0.02706401072	0.07607808859 0.06280306177	39.3100975	91 85 3
1727.446897	-15.88482381 1.087649336	1.36262183 0.5	2.686953204 1.601277459	0.2583466709 0.8937894023	1.019612944 0.01673598599	0.004753907698 0.02248192927	-2.84550707e-05 0.05965266094	50.64878346	96 85 4
1728.983946	-16.94693252 1.361790289	1 0.4007691412	2.631669385 0.6566572201	-0.7413356144 0.461919812	1.065382758 0.01571631242	0.1200154115 0.02307324657	-0.07651986774 0.06770170753	52.79624648	88 85 5
1730.272157	-16.18806402 1.436848923	1 0.5	5 2	0.05476347715 1.011708117	0.9950293757 0.01378159506	-0.04152950222 0.02293042229	0.07211804162 0.05519113698	71.83675996	89 85 6
1731.655332	-13.2948423 0.8742795405	1 0.5	2.660078469 0.8821688255	-0.1240637277 0.440355409	1.080092561 0.01581565159	0.02448365361 0.03172501927	-0.06644134446 0.07736289582	50.91723614	83 85 7
1732.98554	-13.75484319 0.752025113	1 0.5	2.424749147 1.223555428	-0.2701984896 0.9136506508	1.022633126 0.01498300892	-0.04879336531 0.03914016333	0.04405439895 0.1005166023	70.56082203	79 85 8
1734.273606	-15.2600039 0.7057680145	1.846875801 0.5	1.955217582 1.407938386	-0.177763585 0.9488800294	1.025603495 0.01320466143	0.0774609835 0.02377601038	0.06046427425 0.0677393094	88.32750797	93 85 9
1735.484602	-13.87794782 1.016477639	1.009231779 0.5	1.923572157 0.5589882823	0.5438923923 0.6498527159	1.032922914 0.01538622523	0.08634003001 0.03650355924	0.1220438972 0.08957228275	50.25935627	73 85 10
1736.642009	-16.17796378 1.06479405	1 0.5	2.939221555 0.9245378844	-0.4627461552 0.2723510275	1.032682305 0.01872154155	0.003891098101 0.03438621507	0.2023594598 0.1062267822	31.37356513	87 85 11
1737.745502	-13.46917411 1.061233922	1 0.5	2.687402912 2	0.1456682767 0.8807058772	1.003276699 0.01456559881	0.05631640023 0.03075919121	0.2498557277 0.104661887	53.57021345	94 85 12
1738.908097	-3.918521111 0.8084653307	1.319295131 0.5	5 1.045086695	-0.1237023058 0.9502666097	1.022483381 0.01585117566	0.133476352 0.04141255844	-0.06869344583 0.1370485033	81.78205252	78 85 13
1739.763017	-14.54860943 1.318750548	1 0.01677412689	5 1.123433071	-0.06711617104 0.5465788538	1.060479061 0.0173479381	-0.08728306507 0.0342656841	0.1386665601 0.1554548724	65.68036781	93 85 14
1740.739133	-12.33173518 0.6400350382	1.037292979 0.5	5 0	1.170460461 0.6726774424	1.005752577 0.01734342985	-0.206272624 0.05966096307	1.266992554 0.3291695418	49.28321606	96 85 15
1741.680638	-15.59066907 1.034608568	1.260001676 0.3277799633	2.066609108 0.4710596789	-0.739864605 0.2523468727	1.12684115 0.01842989943	0.7587540836 0.04926527029	-0.3059922953 0.2472431169	57.4472802	80 85 16
1742.404569	-16.33840836 1.231380866	1.902026287 0.5	2.95771036 2	0.03110488279 0.9424912615	1.06079265 0.01704668183	0.00855711041 0.05374739157	-0.3697566628 0.2305993611	49.41120079	87 85 17
1743.241469	-22.41986435 0.3930134217	1 0.4747280746	1 0.1141485982	0.05730308401 0.9583003696	0.08771281651 0.0007248612625	-0.554560626 0.01354659578	0.8888903802 0.03651840789	3532.455298	84 85 18
