1724.194843	-0.4218004245 0.9560527725	1.315833229 0.4294121637	2.178987994 0.5580921571	-0.2260456868 0.3969041645	1.033528192 0.01371026987	-0.02793412555 0.02765571777	0.03604058337 0.04303720426	55.16787381	74 85 2
1725.968964	0.3183246833 0.5708895438	1.366721651 0.4814465203	1.548604466 0.3322930637	-0.008476538458 0.9076737814	1.03177919 0.01138924402	-0.00539199826 0.01477256337	-0.04028714996 0.03981576627	47.46467608	89 85 3
1727.446063	0.05594294856 0.5516343624	1.120348105 0.2933955749	1.5607817 0.7428379703	0.7034907545 0.9419880693	1.023592812 0.009025243458	-0.01497039912 0.01229534907	0.001969795315 0.032230417	99.31210895	98 85 4
1728.983195	-0.2242846581 0.7023268156	1.287765098 0.4189556568	1.652249122 0.2744467417	0.5708718725 0.3196804752	1.0365599 0.007844110439	-0.01147990556 0.01297393484	-0.02294371504 0.0398289637	75.86388232	89 85 5
1730.284392	0.1909383826 0.685292453	1.475856502 0.4985962229	2.774244398 2	0.039823126 0.9094393167	0.9925276571 0.008243212918	-0.005701593415 0.01193934313	0.06949516264 0.03349760712	55.51230195	91 85 6
1731.654677	-0.5007291635 0.4441404744	1 0.1970748131	1.854491705 0.2707008652	0.2745131576 0.4306068276	1.046186289 0.006870171265	0.02195213225 0.01819166171	0.006831905628 0.03585455789	65.63593838	92 85 7
1732.972938	-0.2088618393 0.4334665625	1 0.1735970261	2.689842609 0.7834627073	-0.5817698111 0.8887658326	1.028468207 0.008990150801	-0.04881477309 0.02420105823	0.0404277345 0.06785442812	110.1474302	82 85 8
1734.28442	-0.1438891546 0.4233469779	1 0.3265670234	1.780052359 1.067744742	0.1945002429 1.032779189	1.016580688 0.007287443246	0.03314122198 0.01195817301	0.01482296388 0.03907125464	65.3128907	101 85 9
1735.483952	0.04155294385 0.461909903	1.571456227 0.5	1.965215049 0.7020053152	1.204997756 0.4932657059	1.049318383 0.009038421735	-0.009817417866 0.02061729055	-0.08251796018 0.0508338047	82.21815785	73 85 10
1736.641357	0.1073783493 0.4162011596	1 0.3533058646	1.718278476 0.2437761829	-0.01816080479 0.290795401	1.026670636 0.008454200273	-0.03918950396 0.01335546882	0.04854120749 0.06995200935	82.25068723	90 85 11
1737.734888	0.17899225 0.4478156145	1 0.4235886738	1 0.8812231918	-0.2196548564 0.9368504295	1.00720604 0.008810769311	0.0072140445 0.01875848409	0.02218333463 0.06392543433	83.03381202	95 85 12
1738.916882	0.5074064398 0.6094061975	1.125453844 0.5	2.274121838 2	-0.1044541942 0.9222241227	1.018626629 0.01212085254	-0.01314852875 0.02961446068	-0.1193424076 0.09427790013	39.72769472	72 85 13
1739.762419	-0.08745145973 0.4921365371	1.153103216 0.3991553843	2.668574641 0.8340207826	0.3664242499 0.4035236975	1.019790395 0.01155027491	0.04360194994 0.02487657005	-0.01029520662 0.09093548047	73.33752141	92 85 14
1740.738563	-0.1190393808 0.3155888433	1.292664952 0.5	1.685685955 0.4304770041	-0.3017644037 0.9059282339	1.018091283 0.01203394776	0.04618891052 0.03219970748	0.2155978849 0.1984771363	64.23535431	101 85 15
1741.672166	-0.8171840274 0.3897787804	1 0.4535522819	1.672371455 0.2800977032	-0.2018818686 0.4217672825	1.052821018 0.01809596879	0.04242754541 0.04754028676	0.0001669397064 0.193971291	53.25700956	84 85 16
