1724.195736	1.901326045 1.911366869	1 0.5	2.917877105 1.063109295	0.2906292734 0.3930576698	1.102070874 0.01967343681	-0.05021147549 0.03688029546	-0.1913795373 0.06668256853	74.88467302	73 85 2
1725.955573	-16.91608915 2.070937562	1.01555086 0.5	2.086743116 0.7691076789	-0.685954874 0.8548446226	1.014807106 0.0195629238	-0.06517527917 0.02800454103	0.08237198418 0.06522284012	50.57268535	91 85 3
1727.446897	-15.13929284 1.309017825	1.517772417 0.5	1.647419863 1.445790635	0.004987746251 0.9886446369	1.044287873 0.01813812067	-0.01066070939 0.02648646054	-0.06749542822 0.06685643771	79.49742452	94 85 4
1728.970585	-18.20521083 1.595306367	1 0.2841532174	2.529406739 0.5802377678	-0.2482289325 0.4623215343	1.029495742 0.0150736634	0.1235221358 0.02651526492	-0.02804933248 0.06296650836	72.13339495	89 85 5
1730.272157	-12.95403693 1.094474364	1.220749436 0.5	5 2	0.005575373813 1.015749587	1.005230666 0.01347029518	-0.04171832592 0.02081637912	0.04302415673 0.05857479652	70.00901275	88 85 6
1731.680219	-13.1867787 0.8078948232	1 0.4535141402	3.792174778 1.444042389	-0.8035674193 0.5850873907	1.049532843 0.0139825481	-0.003087722728 0.03266329025	0.08945504211 0.06662407845	52.05623143	78 85 7
1732.98554	-14.11588285 0.8623580082	1 0.5	2.719245297 1.144236402	-0.1387774148 0.8948316912	1.046544692 0.01340832583	-0.0431661989 0.03701665916	-0.0772159543 0.09084156151	84.99655274	79 85 8
1734.273606	-13.33864528 0.5979125063	1 0.5	1 0.6375072842	-0.04113972531 0.984823817	1.099428342 0.01300830663	-0.07498438126 0.02275041041	-0.4827661342 0.06609788451	243.67241	100 85 9
1735.484602	-10.42952299 7.238969902	1.255887546 0.5	2.349600663 1.263988267	1.236381868 0.9507386341	1.071864809 0.01467290357	0.07973717429 0.05493530591	-0.1039663562 0.1141539146	85.74338715	72 85 10
1736.642009	-13.4459341 1.006133766	1.147861579 0.4915315328	2.316864428 0.5753162441	0.1664287623 0.4133621465	1.039067183 0.01867727558	0.01696615903 0.02345153204	0.1983272042 0.1192607166	62.01546614	90 85 11
1737.755467	-9.481497192 1.093940317	1.503632516 0.5	5 1.18449216	0.8424352919 0.9146740767	1.026126644 0.01631008753	0.1010207858 0.03594007435	0.1172661145 0.1123029606	78.09182889	92 85 12
1738.917504	3.060415083 3.732394923	1.466190762 0.5	5 0	-0.1077265757 1.00031185	1.01076777 0.02037070545	0.09106803876 0.04768249814	0.01254792252 0.1527044809	63.63120091	75 85 13
1739.763017	-15.59724951 0.9289773394	1 0.1319876577	5 0.6623519021	-0.06372235427 0.4682354211	1.029232141 0.01674115745	-0.04680285788 0.03474159383	0.1747586059 0.1518548572	72.36037008	94 85 14
1740.730676	-12.88392124 0.6260887354	1 0.06866636341	5 0	1.530863129 0.6249725007	1.079117924 0.01868534348	-0.2582967912 0.04345117273	0.08322992288 0.2377573632	78.30863375	99 85 15
1741.672716	-15.78492329 1.550925329	1.070299485 0.4152605687	2.151127534 0.5450262921	0.2778384395 0.4528185013	1.114279548 0.03603322909	0.5953948653 0.05393894384	-0.02279866913 0.4079352699	71.410956	79 85 16
1742.41205	-13.04427077 1.431347653	1.363010248 0.5	2.369356665 2	0.1424227789 0.9597146293	1.035073272 0.01799544877	-0.1726555641 0.05890279532	-0.164218325 0.2481805768	49.41902544	87 85 17
1743.23452	-4.24868287 0.5117626978	2 0.5	5 0	0.2705897689 0.8859306997	1.195470292 0.03378936307	0.6716669679 0.1251521822	1.490654093 0.3260289113	123.3981996	68 85 18
1704.284038	-16.84673557 3.845258192	1 0.5	5 1.669685278	0.2791468414 0.9108676077	1.03653208 0.01501327377	-0.1224947184 0.02371999343	-0.06171540654 0.06032402456	68.15408926	101 86 2
1705.851762	-11.90049516 1.416213825	1 0.5	2.645712011 1.32496237	0.09518621947 0.8777134105	1.047489172 0.0190986643	-0.06896632718 0.02392968597	0.0006833621094 0.06554358423	83.09667132	94 86 3
1707.274104	-11.23296741 1.092396837	1.277460521 0.5	2.919125158 1.284750606	-0.3780274907 0.6467299707	1.047540105 0.01624247203	-0.01988032286 0.0282134559	0.06405780031 0.06510148395	68.71985401	86 86 4
1708.811715	-16.61410024 1.762724819	1.416097793 0.4806445904	2.221848719 0.6459014472	-0.06087534485 0.3739309468	1.063565758 0.01409553657	0.02925471429 0.02072801404	-0.0955646245 0.05585108293	86.36187827	99 86 5
1710.191305	-13.71545604 0.6293984149	1 0.01998484425	3.448918463 1.362955036	-0.870355189 0.6980751708	1.016123483 0.01189449377	0.042495003 0.01809600609	0.04704325395 0.05641671263	111.8909923	88 86 6
1711.571115	-13.85910313 0.7822183371	1.851557356 0.5	5 1.659846377	-0.6679275082 1.023011483	1.057151939 0.01196906711	-0.01108948627 0.02119237116	0.02511722823 0.06402540445	111.9620832	93 86 7
1712.956429	-11.4685988 1.421255057	1.245072585 0.5	2.874564045 2	0.06001782682 1.108947434	0.9829964259 0.01138743343	0.05559819528 0.02394133898	0.08700416237 0.07367084446	54.42268444	83 86 8
1714.090275	-13.16775538 0.9822990388	1 0.5	2.794874821 0.8275123652	-0.5755691855 0.3235699465	1.06113441 0.0126854487	0.03280485036 0.02321265847	0.002849741075 0.05933055987	51.44403249	95 86 9
1715.311302	-15.87449712 1.466658152	1 0.5	2.504343347 2	-0.2872489467 0.8716658644	0.9784224804 0.01138703875	-0.03514353244 0.02149325842	0.2086640359 0.07480328408	73.72258034	100 86 10
1716.477272	-14.6283965 1.582272832	1 0.0315164313	4.647701932 1.351449895	0.2188879975 0.5034880819	1.018363454 0.01149812395	0.004021875052 0.02536359652	0.04631856644 0.07911283374	78.34021802	95 86 11
1717.548437	-3.903543179 0.5398560891	1 0.1461457965	1 0.8575005246	-1.075061634 0.9172802347	1.011929108 0.01096679981	0.02801752468 0.02235818232	0.1323532194 0.08040794333	512.0383866	96 86 12
1718.567947	-13.55997519 0.5001840982	1 0.5	5 2	-0.4073557306 0.9890001357	1.037935081 0.01245921381	0.1504904117 0.0310180124	0.2240126978 0.1158097999	141.8329485	92 86 13
1719.571172	-14.8230595 0.9634191732	1.785795401 0.5	3.299563536 1.917700842	-0.3351940144 1.081350962	1.033247118 0.01277504377	-0.04392973781 0.03168354454	-0.1685415299 0.1247188947	82.85173006	97 86 14
1720.485098	-15.23083876 4.962801291	1 0.5	5 2	-0.01697680277 1.092103551	1.008966221 0.01639604147	-0.1868885926 0.05280232222	0.04087142338 0.2034726496	50.90846757	95 86 15
1721.504066	0.8578259758 1.319097612	1 0.2999743162	2.411170523 0.7322630359	1.176137095 0.4627081517	1.07396238 0.02470248477	0.3529641397 0.07914379833	-0.9468125854 0.2607980182	51.3181919	59 86 16
1722.201919	-10.34307199 1.306508785	1.398519208 0.5	2.386477255 2	0.09062233854 0.9646973221	1.01155627 0.01896641404	0.0265589127 0.04447373161	-0.007898723953 0.238750962	49.38029771	87 86 17
1722.9647	-13.19661725 1.534438802	1.903391537 0.5	5 2	0.3415348891 0.923435768	1.033072571 0.02034167357	0.08992796585 0.05934268576	0.3119575996 0.3003506967	80.91961272	93 86 18
1684.701492	-13.70210408 2.474872076	1 0.5	1.972317146 1.372490254	0.01406662969 1.042815503	1.023587784 0.01511375901	-0.1756560504 0.02550874229	-0.01290221004 0.06007988223	77.42518541	88 87 2
1686.21091	-15.40341851 2.033620664	1.390843147 0.5	2.797696437 2	0.0730440388 1.022081461	1.009307577 0.01197350049	-0.1038055059 0.01822959727	0.02729091558 0.0420599588	45.72792098	99 87 3
1687.742009	-14.15330423 0.6613812615	1.969699486 0.5	3.173201488 1.446600712	-0.2609110864 0.8289013976	1.033998161 0.01291787803	-0.03973787513 0.02079083862	-0.004782104743 0.05721811504	106.1870181	91 87 4
1689.155945	-14.6554049 0.7049651809	1 0.5	3.376192807 1.904717173	-0.01985622661 0.9636222473	1.019450395 0.01210936224	-0.01610868815 0.01911643447	-0.05607677683 0.05161687423	67.36126997	93 87 5
1690.572591	-13.85076153 0.6420348798	1.366825804 0.4222779516	2.305079572 0.7035136334	-0.5482306306 0.6760681925	1.039741119 0.01750121295	-0.01993069342 0.02088424232	0.07850471313 0.07089252214	104.0908141	77 87 6
1691.876001	-13.66945647 0.8137392959	1 0.5	4.123037307 1.405049744	0.4737878883 0.6643158352	1.024281121 0.01093560524	0.06376863785 0.01855257908	-0.1137343666 0.05413678162	66.74912088	96 87 7
1693.166225	-1.394414941 11.91199959	1.7950608 0.5	1 2	0.01209081749 1.05624916	1.014347994 0.01025662939	-0.0171237381 0.01729960086	-0.08135469506 0.0550679616	71.19873343	100 87 8
1694.415966	-16.50482635 1.500623226	1.280882793 0.3435837736	3.348338052 1.470060886	-0.02213068349 0.9190545533	1.023252419 0.01218664433	0.03658802423 0.02098961799	0.08203733361 0.07448892371	70.97719078	98 87 9
