1724.180048	-0.3283051051 0.788163508	1.06952805 0.5	1.614779384 0.3074718567	-0.3167874904 0.5946473687	1.013548588 0.01233081393	-0.05636360777 0.03162881428	0.09185148899 0.0511824837	45.22886535	73 85 2
1725.968964	0.2344061631 0.5995026115	1.267746276 0.5	1.283722392 0.2776350064	-0.4801174638 0.8954054974	1.00304621 0.01092537653	-0.02014672557 0.01464732791	0.06372925409 0.03610892784	102.2053143	93 85 3
1727.446063	0.6529477378 0.583149208	1.395499458 0.4358604794	1.07592996 0.2880913231	-0.6640595726 0.8643715634	1.021879065 0.008498524192	0.00480330943 0.01304616469	0.001930131574 0.03107577266	59.73227012	98 85 4
1728.969834	1.086459893 0.7349427381	1.482088683 0.5	1.681425309 0.4372594989	0.8289139704 0.4337432579	1.036982962 0.008910488214	-0.02247852991 0.01479026496	0.03012177739 0.0370501989	55.04921452	86 85 5
1730.284392	-0.003305254618 0.7036824813	1.589836589 0.4912128278	1.474742287 2	-0.07491529154 0.8335416515	0.9994641697 0.007730121671	-0.008858711351 0.01299753513	0.02105614282 0.03077509748	58.90541119	90 85 6
1731.654677	-0.09427029923 0.4344628824	1 0.2983738203	1.693855888 0.3408874628	0.8983944193 0.7865231248	1.051436524 0.007688676637	0.007860681941 0.01840209108	0.07017605309 0.03765899277	85.70176399	92 85 7
1732.972938	0.739501866 0.4244067446	1 0.2789687248	2.97214238 1.190607364	-0.335391215 0.9377269055	1.020491378 0.008847409963	-0.03307936045 0.02088786117	0.007238134161 0.06582744311	51.26631541	80 85 8
1734.28442	0.6279710518 0.4070606926	1.197625864 0.5	2.541450099 1.968953729	0.1077012237 0.8860669045	1.012436254 0.007737256943	0.03303998682 0.01226150067	-0.02832542115 0.03840436888	60.81934174	99 85 9
1735.494915	-0.008752966611 0.4801516525	1 0.1977763522	1.943902841 0.335760756	0.2147311801 0.339954022	1.030405978 0.008617010745	-0.0369234416 0.01530798906	-0.09872989282 0.05093972525	77.59540076	75 85 10
1736.641357	0.8517083313 0.5586904297	1 0.1549185785	1.787889632 0.201643815	0.2676673937 0.2525602638	1.031090376 0.006529328801	-0.00541445701 0.02181976024	0.08209491624 0.05159605805	69.58434923	88 85 11
1737.734888	-0.8375045529 0.5382840029	1 0.5	1.500276554 0.5067341602	0.1764517942 1.063705726	1.018803185 0.008558620764	0.008011068165 0.01939457273	-0.03350263577 0.06833256729	55.48796994	92 85 12
1738.945075	0.4029191676 0.5010304683	1 0.5	1.973730809 1.380850897	0.5316750494 0.9749026616	1.005274226 0.01233664224	0.01416165115 0.0326011366	0.0543931528 0.1045097184	39.22444518	69 85 13
1739.762419	0.5439810022 0.4722786558	1 0.4381651337	1.991603724 0.4906766943	0.8161246146 0.4680824158	1.018381723 0.01225898913	0.05696259314 0.02377328417	0.02155387228 0.0991501434	50.93089394	93 85 14
1740.738563	0.6142102153 0.3102152925	1 0.5	1.256055305 0.2743930554	-0.1594842542 0.9933117639	1.040626787 0.01258348431	0.0479368147 0.02633296148	-0.1194790533 0.1611187955	43.81695531	95 85 15
1741.672166	-0.33004373 0.4811500041	1 0.1970601213	1.831044855 0.2666056089	0.07317415057 0.363522183	1.087506122 0.01188975227	-0.07383214341 0.04175923217	-0.4305757894 0.1764457775	39.301298	82 85 16
1742.396534	0.8182854872 1.977917076	1.795330192 0.5	2.597784463 2	0.09537622608 0.9660828273	1.04890561 0.01377428506	0.0001136530272 0.04481536224	-0.269433668 0.2094598902	150.4171008	85 85 17
1743.233956	11.00774613 1.405345703	2 0.01182521123	5 0	-2.298172871 1.329122026	0.6460538384 0.0523051279	-1.940599704 0.1197516474	0.5836701836 0.669285898	2179.951718	101 85 18
1704.283276	0.7985675105 1.025882061	1.274684573 0.5	1.220955324 0.3950633573	-0.1433157461 1.071460923	1.011622868 0.01008391462	-0.0246920483 0.01391127061	-0.005665228042 0.03458262906	58.67029085	101 86 2
1705.836778	-0.9841854998 0.6146277637	1.04766365 0.2577072721	1.593576657 0.4518937846	-0.1007057854 0.7599609638	1.012818282 0.009173700613	-0.01829485173 0.01338247428	0.0295009321 0.03261561172	97.19339869	97 86 3
