1728.970585	-15.94690719 2.101872744	1 0.4120434703	3.277085383 1.507126741	0.09051115928 0.5743955268	1.080939002 0.03195561895	0.03552081499 0.03436902842	-0.2422442386 0.1547487304	42.21216552	90 85 5
1730.401242	-17.38449892 18.54691717	1 0.5	5 2	-0.02959462262 0.9952675442	0.9817651636 0.02491943617	0.02576133141 0.04496267592	0.09943309047 0.119940103	30.94214587	86 85 6
1731.642882	-13.60291595 1.358463473	1 0.5	1.734837063 0.615663947	-0.6779749459 0.7913676649	1.092514124 0.03061275495	-0.05274448278 0.05150534552	-0.1308824244 0.1331424643	46.94706651	87 85 7
1732.98554	-13.79039234 1.05519498	1.551312531 0.5	3.646581084 1.392777368	-0.01099798114 0.9918938881	1.033627077 0.02229245137	-0.07096523224 0.07237498239	0.1257069971 0.1737763092	70.8220861	82 85 8
1734.273606	-14.79390318 1.149797848	1 0.5	1 1.029623487	-0.07070200856 1.011247854	1.10209233 0.02322379421	-0.05472672481 0.04108219198	-0.3102863856 0.1396858158	65.90249661	97 85 9
1735.495565	-15.74178646 3.85870202	1 0.5	1.256909685 0.328782899	0.4395080893 0.9789590527	1.06432236 0.03091274518	-0.009528970569 0.06474803982	-0.3150602768 0.1951239476	29.21734427	73 85 10
1736.642009	-11.93178759 2.391657164	1 0.5	2.480393818 1.079215421	-0.913675377 0.6934415396	1.038167676 0.0424682147	0.02836864517 0.04263139349	0.2369458861 0.2074086955	35.40677546	89 85 11
1737.745502	-17.84394158 4.524259492	1 0.5	2.289374333 2	0.1735856469 0.9949670377	1.047867293 0.03135417128	-0.06750354796 0.07200822915	-0.07340407506 0.2667496355	38.71210881	97 85 12
1707.274104	-14.1244633 1.74595342	1.120701071 0.5	4.753834051 1.160674633	-0.04239206692 0.6908628619	1.02835613 0.03214673657	0.03625629185 0.04545792182	0.05506775271 0.1130092606	43.83685561	84 86 4
1708.811715	-13.06110358 3.081521901	1 0.5	2.095716051 0.6796995428	0.08323431595 0.69248674	1.071629576 0.02879056132	-0.05168757806 0.03553563153	-0.2226285639 0.1097818116	53.3302393	99 86 5
1710.191305	-15.3360828 0.8711609015	1 0.4618493546	1 2	-0.1671436551 0.9761623521	1.077988659 0.0205936301	-0.005920909426 0.03788822594	-0.2534442276 0.09243780397	98.82209795	95 86 6
1711.558811	-10.01105251 2.19361622	1.683008037 0.5	5 2	-0.1082333571 0.9704853665	1.071479873 0.02137929919	-0.1100811456 0.04179529341	0.03908506781 0.1195319185	54.48238606	92 86 7
1712.956429	-11.57903754 2.418082006	1 0.5	5 2	0.001666071923 0.9673605974	1.014821003 0.0198004458	-0.03163732607 0.04923153362	-0.0459264254 0.1355978004	30.61550296	83 86 8
1714.090275	-13.2021668 5.833463576	1 0.5	3.101079292 1.248719282	-0.1208961687 0.510393027	1.033325233 0.02394028645	-0.03619923922 0.04517532433	0.1120768598 0.1225852474	43.34397157	97 86 9
1715.311302	-17.80130105 4.467403918	1 0.5	3.447351836 2	-0.1446307812 1.030056717	1.011003324 0.02143115145	0.07171238756 0.04599378427	-0.04367913638 0.1315496371	31.59923776	100 86 10
1716.477272	15.98183862 19.58837593	1 0.4389533334	5 1.813052567	-0.2470216499 0.8277317007	1.048650306 0.0226398316	0.02972706134 0.05312409132	-0.1811200927 0.168884076	38.34884524	93 86 11
1717.548437	-3.798756494 0.9122282322	1 0.5	1 2	-0.2838393245 0.9901050246	1.052961165 0.02213601581	0.05031623781 0.04320622469	-0.1259435107 0.1673800772	219.2185918	96 86 12
1718.55857	-12.67568261 1.204893883	1.091657021 0.5	2.480589001 2	-0.09777291615 0.9494031579	1.006663318 0.02819760951	0.06993193898 0.07204626813	0.5385355714 0.2631735363	58.34178398	91 86 13
1719.571172	-16.21946995 13.49073149	1.459982035 0.5	1 2	-0.009311595409 0.9921784989	1.022455212 0.02945984636	-0.005848860757 0.07726493934	0.03035423091 0.2972668959	39.02868499	94 86 14
1686.21091	-12.34199407 7.158464905	1.85252679 0.5	2.671638662 2	-0.04532848115 1.047172589	1.011349987 0.03286547618	-0.02173299092 0.05781732432	-0.02968617183 0.1369088556	46.90533522	99 87 3
1687.742009	-14.51295515 1.407073276	2 0.5	4.313760609 2	-0.1025369816 0.9338072305	1.044906958 0.02739444392	-0.06500233103 0.04285884132	-0.06182625782 0.118553041	42.66332162	91 87 4
1689.142828	-13.72284348 1.4658454	1 0.5	5 2	0.06754180036 1.00001722	1.057876829 0.02156128746	0.04121038716 0.03562238867	-0.1823303068 0.08995974388	70.59713682	97 87 5
1690.572591	-13.42682303 0.9934140379	1.260588354 0.5	2.273112874 0.8221050084	-0.01863165157 0.8873683295	1.05921715 0.02897904635	-0.03731583369 0.03606882021	0.04191295099 0.112750917	68.97936521	79 87 6
1691.888183	-12.40480231 1.99781376	1 0.5	2.890084809 1.562587182	0.4197170833 0.9223511271	1.026091841 0.02029196285	0.03386570988 0.03619901656	0.01735113529 0.1136681853	46.18702426	96 87 7
1693.166225	-21.48106992 27.73747204	1.313093791 0.5	3.080633867 2	0.01210425073 1.032005634	0.9841250396 0.01986734576	0.01587933131 0.04481647947	0.05680884335 0.1074627229	34.99282576	101 87 8
1694.404742	17.54832803 3.512451797	1.042158119 0.4669321121	2.415809066 1.664590038	0.04890916394 1.060747023	1.046394265 0.02019307019	0.05479343462 0.03756196596	-0.07505561199 0.1178728621	58.6238541	99 87 9
1695.633998	18.01764724 20.5938015	1.290707929 0.5	3.598728425 2	0.08545016543 0.9636968195	0.9868339992 0.0216680374	0.03426012019 0.04122756305	-0.01569669042 0.1279745251	46.81870514	89 87 10
1696.724809	-12.42559087 3.586651529	1 0.5	1.196199164 0.6784870614	-0.1367187917 0.90427395	1.049056432 0.02117003268	-0.004370594989 0.06086107702	-0.09802173047 0.153315358	45.54758737	101 87 11
1697.805659	-14.09781113 4.006838581	1.253813207 0.5	1.069831972 0.9351755394	-0.3093771588 0.9977354633	0.9933424355 0.02266704207	0.08095999138 0.05192896817	0.3437068915 0.1921673961	32.5096363	96 87 12
1698.833397	-15.04930531 9.093079246	1.697186735 0.5	2.580402577 2	0.08357172987 0.9598184584	0.9794973826 0.02202338567	-0.05370925024 0.05573083396	0.1768301631 0.2099133291	58.53484297	97 87 13
