1724.194843	-0.9294138758 1.383238129	1.871345411 0.5	1.358564626 0.2509618923	0.5638718571 0.7230429396	1.00967514 0.01435673673	-0.04141894058 0.02717577165	0.04060761714 0.04945876497	53.631869	75 85 2
1725.968964	1.152697672 0.6228254985	1.127678144 0.5	1.337411112 0.1745316086	0.06892258864 0.8744529015	1.022770021 0.01317733413	0.01489081246 0.01553951036	-0.001489186355 0.04437603311	50.24147626	92 85 3
1727.446063	1.255771711 0.5616294433	1.418215241 0.5	1.110432639 0.3801869136	-0.3957926693 0.9794927878	1.009714065 0.01056048343	0.003310726987 0.01410464286	0.02800992159 0.03901569604	39.10111931	96 85 4
1728.969834	1.151007149 0.8327412192	1.19823026 0.3998409708	1.497693898 0.1629502346	0.1684256901 0.5508646374	1.04041451 0.00869548367	-0.02523356431 0.01659132148	-0.02163271776 0.03978699986	57.17443931	92 85 5
1730.284392	0.9121274023 0.7258616749	1.28322702 0.5	5 2	-0.1811636462 0.9582132143	0.9968210686 0.008791756998	0.008630026926 0.01396462762	-0.01163695098 0.03613811419	52.56569564	90 85 6
1731.654677	2.046925113 0.5444815907	1.421424359 0.5	1.239103027 0.163119149	0.4056769968 0.91242196	1.047356297 0.009034052832	0.001998394534 0.0194577774	0.05822519014 0.04278116754	70.17571964	91 85 7
1732.984899	1.017904831 0.5413596257	1 0.5	1.837864165 0.5692151279	-0.2786638539 1.053057978	1.034277312 0.007476516103	-0.02183379999 0.01939704193	-0.0554727108 0.04801283606	78.73541845	84 85 8
1734.28442	1.268964444 0.4999093991	1.331294901 0.5	1.019366696 0.4434485002	0.2949290604 0.9115353851	1.004638459 0.00872469401	0.0277800185 0.01546140375	0.1246645896 0.04969218059	82.72830234	101 85 9
1735.483952	1.054302718 0.6061314378	1.639864095 0.5	1.311810544 0.1860935568	0.2704722187 0.6645789226	1.054487076 0.01049397387	-0.03487068798 0.021188462	-0.1186754836 0.06022950432	54.34021441	76 85 10
1736.641357	1.644918702 0.5724199568	1.370018654 0.5	1.434799691 0.1749518089	0.7080499159 0.423977154	1.025923616 0.008852045998	-0.02367253772 0.01745607861	0.01102636034 0.07474085692	44.15219274	88 85 11
1737.744857	1.340872146 0.5857824677	1 0.5	1.600815456 0.946034207	0.2171196704 0.9626100269	1.006470524 0.01051017474	-0.03524331474 0.02214128282	0.05381689807 0.08097237864	62.07755226	95 85 12
1738.907475	1.656313042 0.5220027644	1 0.5	5 1.309809458	0.4204650306 0.8829489766	1.014081894 0.01324054684	-0.02045435993 0.03599730841	-0.06286529699 0.1122548912	27.65519178	72 85 13
1739.762419	1.552877849 0.5435005481	1 0.5	1.359812491 0.7166927715	0.9351371249 0.8917656358	0.9961599555 0.01752993589	0.02333434253 0.03132844245	0.1291169395 0.1217234267	38.04770024	88 85 14
1740.738563	1.391110066 0.3669568998	1 0.5	1.22363432 0.5805559499	0.2121033178 0.8451127768	1.002209924 0.01295410141	0.0773085119 0.03107150498	0.1739887082 0.2408292159	46.85230821	98 85 15
1741.672166	0.6757644992 0.7205973661	1 0.5	1.794737669 0.3858424204	0.2954299576 0.4424727593	1.068455388 0.02177182116	-0.01183663878 0.0561669492	-0.3063179779 0.2490257005	44.38107799	81 85 16
1742.418977	1.667126713 0.9888828077	1.384153614 0.5	4.19424211 2	0.1014874275 1.016912817	1.036795249 0.0162235456	-0.04214648143 0.05060478432	-0.1569362025 0.2358545258	53.58954761	89 85 17
1743.227003	8.629756984 0.4620344219	1.037509121 0.5	5 2	0.1974329139 0.9713087414	1.11683375 0.02886406761	0.24537542 0.1267538435	0.2833204655 0.7135215668	89.77324859	83 85 18
1704.283276	1.208179334 1.054314121	1.147303456 0.5	1.266469215 0.4962585414	0.2124997034 1.035852784	1.009733891 0.01232784491	0.0337032206 0.01881376277	0.006687833525 0.04488122729	43.23672049	100 86 2
1705.836778	-1.174030694 1.173650415	1.46586221 0.5	1.178470011 0.221347041	0.3643238736 0.8835325533	1.008214145 0.01066145277	0.04170971715 0.01517433763	-0.001669283402 0.03722196168	58.91591396	97 86 3
1707.287011	0.9027222533 0.5166529334	1.220294247 0.5	1.384056955 0.196328097	-0.654558408 0.7496647654	1.045390762 0.009756942281	0.01436965824 0.0151083247	0.005594353367 0.0352545161	64.29728071	91 86 4
1708.82417	1.441856138 0.8858651082	1.342169064 0.3620948817	1.39699915 0.1334110731	-0.215768338 0.5920907479	1.033599062 0.009727127708	0.008637962127 0.0119178088	-0.01703460273 0.03971546364	64.49515865	94 86 5
1710.190558	1.160055922 0.4400405548	1.432163396 0.4313177568	1.469908217 0.3329637241	0.1872845671 0.6613231362	1.031051433 0.006725034855	-0.002017963848 0.01285018203	-0.05931247038 0.03073760357	83.98172014	98 86 6
1711.570405	0.6312438804 0.6101918468	2 0.5	2.092496812 1.4536621	-0.3577502106 1.106411834	1.055532228 0.007543258737	-0.004134650222 0.01276414893	0.09097125361 0.04070930669	97.83654831	97 86 7
1712.955747	1.204189843 0.7291284846	1.42175346 0.5	2.774576754 1.589621655	-0.2154888461 0.8515430143	0.9833872351 0.007116719238	0.002519387805 0.01523958167	0.02152665125 0.04613276627	49.0832987	85 86 8
1714.100956	0.577393646 0.5293181075	1.360836414 0.5	1.3067171 0.1595752302	0.2761975916 0.7958789068	1.051709709 0.008909649265	0.008049687103 0.01720837392	0.01385533334 0.04220072538	44.65614052	88 86 9
1715.299794	0.4398520775 0.8128915417	1.43184751 0.4629607915	2.510914639 2	-0.2470887439 0.823950445	0.9959041274 0.007641366836	-0.03409286749 0.0142155182	0.06534939011 0.04679927903	50.71344612	99 86 10
1716.476624	0.9548057572 0.5508631509	1 0.3392811188	1.658981527 0.4123676993	-0.250276114 0.6826270848	1.008830077 0.009118938225	0.003130009178 0.0170831509	0.08873844175 0.05965153868	57.6948208	96 86 11
1717.547798	-0.06825634646 0.5703911267	2 0.5	1 2	-0.7809225329 0.8594375047	0.9824645138 0.008418698335	-0.03008806341 0.01739140378	0.1111775289 0.06139114513	101.278442	98 86 12
1718.567318	0.4326499262 0.4207119622	1.13893855 0.5	1.200798462 1.522984061	0.1543544091 0.8598071786	1.017129825 0.009035075708	0.03913007785 0.01962875963	-0.1146958956 0.0739582633	102.0570035	94 86 13
1719.570554	0.3496018129 0.7655581095	1 0.5	2.237381595 1.709355621	0.1543647442 0.9850485241	1.031267279 0.009290578271	0.01564263505 0.02400976768	-0.09744859207 0.09652812431	52.17969615	98 86 14
1720.501229	2.718876396 0.9606393604	1.131521579 0.4477507652	1.40970152 1.342625841	-0.1214435541 1.010607638	1.029202374 0.0102130294	0.01392694025 0.02635284925	-0.1548299617 0.1217489451	34.10797723	95 86 15
1721.511223	0.6809394962 0.6142886467	1.163413159 0.5	1.311087292 0.2248095743	-0.08771434533 0.6430880173	1.072074904 0.02104633335	-0.03599371215 0.08448380582	-0.2877042007 0.2363508219	56.16095333	62 86 16
1722.201233	-0.9578802819 2.140165987	1.372005985 0.5	5 2	-0.001497583957 1.00772064	0.9833160083 0.01457407874	-0.00224977367 0.04349565367	0.3631178248 0.2050232293	59.09324684	90 86 17
1722.957015	0.8828975987 0.9048493178	1.691628178 0.5	5 2	0.3430050588 0.8215602258	1.04340756 0.01740178229	0.1453231694 0.04595289733	-0.06605362084 0.2526386745	48.57782961	96 86 18
1684.700816	1.637043495 0.7180294459	1 0.5	2.063197841 1.347593164	-0.1059056603 0.9736407944	1.010035363 0.01167651747	-0.02472319143 0.01747002863	0.003713551958 0.04597855587	47.84756217	87 87 2
1686.210169	2.240016338 0.9018997358	1.394726906 0.5	5 2	0.07754879618 1.07398535	0.9979181143 0.009006482516	-0.01857641358 0.01371743614	0.007391339392 0.03346090044	44.11855857	99 87 3
1687.741214	1.043618569 0.5278561913	1.437169279 0.5	1.45504661 0.7922635054	0.2695018924 0.8794975454	1.009693851 0.008697956285	-0.03361138573 0.01470113047	0.06893960848 0.03778141437	44.231646	91 87 4
1689.142012	1.799045183 0.5442499204	1 0.5	1 0	-0.1002802622 0.9880263345	1.020103019 0.008581674456	-0.0009847874652 0.01261406715	-0.03694771003 0.03595995211	58.72065984	96 87 5
1690.584421	-0.3370879182 0.5597979017	1.294333224 0.2950799528	1.202870376 0.101968471	-0.5955546197 0.9730900834	1.023386284 0.009457493788	0.01250967983 0.0126318741	0.009926417473 0.03781152757	66.31486938	88 87 6
1691.87522	1.763827501 0.5799983381	1.937879096 0.5	1.151980706 0.1332626336	-0.09515163304 0.9250308819	1.008423492 0.006815068056	0.01234893783 0.01197432174	0.02915331274 0.03337284963	61.22703295	101 87 7
1693.153773	1.351903062 0.6797133018	1.903657764 0.5	2.454483897 2	0.1115428654 0.9275847156	1.000052771 0.00682094494	0.02331523376 0.01112649671	-0.00373901092 0.03809136852	68.8948227	98 87 8
1694.404041	1.480528965 0.5637756306	1.770270855 0.3054408423	1 0.170889046	1.005677413 0.764439138	1.022628123 0.007485373828	0.004994658139 0.01356765728	-0.02854429984 0.04463975919	59.77376074	100 87 9
1695.64405	0.7708260522 0.7262431517	1.390803536 0.5	5 2	-0.04902623972 1.012409625	0.994301881 0.007262767348	0.02629524129 0.01646501568	0.0171823623 0.04682009511	56.12784122	91 87 10
1696.724155	0.7509909186 0.5755855001	1.002518224 0.5	1 0.1703285567	0.3198111338 0.7641131217	1.01346373 0.01010296492	0.004903559257 0.02254461226	-0.01878681639 0.05716194207	68.78424166	95 87 11
1697.805011	1.489196467 0.8063281654	1.351564617 0.4120268945	1.39273743 0.3603096388	-0.2551670891 0.9238438648	1.02130576 0.007741555774	-0.09690324233 0.01958736212	-0.04879299902 0.07203639305	60.2496851	100 87 12
1698.83275	-0.05557411164 0.726504636	2 0.5	5 2	-0.001204281473 0.9707504793	0.9989682313 0.008916685623	-0.0551990416 0.01710298315	0.04251197239 0.08073199631	50.39544666	94 87 13
1699.789678	1.992424626 1.311496181	1 0.379094709	1.434597331 0.323550435	-0.6872894712 0.8604206282	1.015893704 0.009248790347	-0.03323432175 0.02418849289	-0.05306305596 0.08743816754	67.87469398	98 87 14
1700.653695	0.6419926935 0.7795630767	1 0.5	1.230637551 0.2326111646	-0.09400838962 1.092992583	1.015718876 0.01069683337	0.01419066484 0.03104464147	-0.007641980952 0.1184218904	37.26886672	83 87 15
1701.596307	-0.3788661223 0.8245391527	1.775608384 0.5	2.726549107 2	0.1317224044 0.9076488357	1.022040778 0.01205095306	-0.1321922961 0.03223724114	-0.05525609546 0.145603816	56.45309704	94 87 16
