1724.18063	-5.090505786 0.7968639825	1.141584053 0.5	2.691376085 0.9113313685	-0.4305558247 0.433904122	1.05087949 0.01410271453	-0.05851695911 0.02609778659	0.05855080787 0.04597999363	50.45581977	68 85 2
1725.969603	-4.26930024 0.4725350832	1.042129277 0.2726845649	1.986489801 0.396139397	-0.1260509142 0.5737850206	1.019969379 0.009584661908	-0.01006418436 0.01247415289	0.05683245739 0.03176243006	78.60654732	94 85 3
1727.419022	-3.872489268 0.623364827	1.2443895 0.4670178094	2.423178602 1.121506224	-0.1320503413 0.8650025846	1.015423691 0.00976963087	0.000502638034 0.01215372935	0.02352233661 0.03221189715	67.14238046	95 85 4
1728.970482	-4.293233482 0.5641301333	1.150594242 0.236805258	2.127644214 0.3438486028	-0.1032449314 0.2803363935	1.047240791 0.007330758025	-0.01670216816 0.01347864297	-0.02708655341 0.0327821412	128.0960964	90 85 5
1730.285012	-3.904900906 0.640782623	1.972494266 0.3792263585	4.127949753 2	-0.5133738211 0.8146033247	1.012378703 0.008087081765	-0.008280372061 0.01214869638	0.004162909985 0.03054194882	85.82998125	92 85 6
1731.6677	-4.209795585 0.398591571	1 0.2145977001	2.16190313 0.349763442	-0.5028940204 0.2917598356	1.05385146 0.008585633088	0.0215510882 0.0142363491	0.01719316712 0.03776350984	99.86508362	86 85 7
1732.985431	-4.895136765 0.4100567591	1.262964375 0.5	2.831175042 1.094552137	-0.1441273266 0.8616021349	1.018756145 0.008078146589	-0.09587334374 0.02242256509	0.1137596787 0.06306432924	119.3392159	81 85 8
1734.284912	-3.782682576 0.3770078334	1 0.2193705829	3.109258211 1.84986236	0.08367983011 0.98924235	1.037936796 0.007819688808	-0.01462152926 0.01208239665	-0.1638683752 0.0385995664	157.8688109	97 85 9
1735.495379	-3.062556279 0.4763744789	1.381643948 0.5	1.698362777 0.4271628709	1.473589835 0.5325188076	1.050249912 0.009760647549	-0.01719035656 0.02028356881	-0.07592114357 0.05319412808	76.51207379	72 85 10
1736.641806	-3.791172578 0.3995309959	1 0.2070890658	2.228414903 0.325169479	-0.3893941803 0.1450046039	1.033958806 0.008809839406	-0.005448205717 0.01876876954	0.01347732644 0.07601103824	64.30122293	89 85 11
1737.735331	-2.893412756 0.6909241558	1.616537587 0.5	1.245169872 0.3092457597	-0.361873866 0.8381594259	1.01909854 0.008711436543	0.02207493184 0.01721321462	-0.03196656996 0.06401585794	81.72734995	93 85 12
1738.907916	-4.717678831 0.3519975409	1 0.05841435051	1 2	0.04687488047 0.9924997873	1.018587251 0.01110848241	0.01581744334 0.02514513767	-0.004682587572 0.07922054406	93.55718675	78 85 13
1739.762858	-4.498016337 0.5590994361	1.262231549 0.4326098099	2.621162923 0.8386170295	-0.3985956965 0.4022092063	1.042273807 0.0109397652	0.006171365479 0.02200682835	-0.05805449713 0.09160521173	107.179903	94 85 14
1740.738994	-3.850862778 0.3286356339	1 0	5 0	0.6426093163 0.8103352208	1.040540947 0.009014981051	0.03742464243 0.02602184904	0.2268799846 0.1134925924	89.90171532	101 85 15
1741.680511	-3.48170724 0.3990251251	1.158547135 0.3533471993	2.084552755 0.4442191506	0.5614331057 0.3427693076	1.049205904 0.02274622599	0.11734049 0.05477261553	0.03584351747 0.2502971892	68.1996413	79 85 16
1742.41193	-3.901303845 0.570696389	1.64760001 0.5	4.915373205 2	-0.1216026041 0.9231950123	1.058584652 0.01354165593	-0.04340377987 0.04027580509	-0.4129792334 0.1800777126	55.57619128	86 85 17
1743.24139	0.7476691711 1.327982767	2 0	4.65705069 0.7855095647	-0.7032563036 0.9514234014	0.5928543209 0.06148050571	-2.072590304 0.03436746632	0.3373317825 0.8908093159	2767.672407	89 85 18
1704.26926	-6.023720634 0.8565491313	1 0.5	1 2	-0.2325533248 0.986145045	1.01551784 0.008723450681	-0.00967938105 0.01440152284	0.001334068778 0.03323691431	59.20051614	98 86 2
1705.851609	-3.207323766 0.5385770521	1.058860606 0.3070290663	1.662011499 0.4373256688	-0.8003424968 0.7861099248	1.013011067 0.00915075624	-0.001433211969 0.01168123284	0.04455077231 0.03160296901	76.25526122	94 86 3
1707.287694	-2.472162574 0.5981573892	1 0.2982685138	2.25188323 0.6463861301	0.09823534535 0.4562559812	1.036698114 0.007843927052	-0.02463370387 0.01148160387	0.01859841222 0.03091138211	52.58008894	81 86 4
1708.811593	-2.076462954 0.6218400982	1 0.1238725845	2.01185814 0.2639661748	0.2633761874 0.263000142	1.017264769 0.008352073316	-0.01563428898 0.01009783704	-0.006677156671 0.03353427095	72.36417898	97 86 5
1710.191195	-4.773878799 0.3522078299	1.244256002 0.3690715339	1.983675123 0.5180406544	0.2856353515 0.5398443615	1.016669168 0.006741513921	-0.007397915871 0.01101281131	-0.008543961923 0.03006017496	107.4044703	90 86 6
1711.57101	-4.655439653 0.3807032382	1.034453185 0.5	3.44605568 1.496737684	-0.6864968084 0.9402784308	1.032212356 0.006670880969	-0.03689007586 0.01196785594	0.1021556896 0.03929084539	114.2003719	91 86 7
1712.956317	-4.002108038 0.5650476154	1 0.3871400104	1.675319679 1.195267406	-0.1060172407 0.8882616148	0.9778812606 0.006148311044	0.004600602157 0.01409367796	0.04891751895 0.03999122922	77.9276222	83 86 8
1714.090148	-4.382943228 0.3939695517	1.150605382 0.5	1.993229899 0.4047140944	-0.1731779074 0.2502138614	1.056421959 0.006560834958	0.02624612859 0.01387828971	-0.003838175794 0.03317038927	89.66086746	96 86 9
1715.31115	-4.091080255 0.6391026644	1.31302999 0.3618230026	2.511447642 2	-0.07065082351 0.7504947607	1.000898414 0.006447269252	-0.01690330066 0.01317067076	0.02360005775 0.03996644143	71.70434677	100 86 10
1716.477092	-3.321204139 0.5578708419	1.234890699 0.4725766556	2.681519717 0.8760749507	-0.3998307749 0.2759638518	1.00553981 0.008040895235	-0.01285863164 0.01330638659	0.04610262565 0.04673246728	63.13357197	93 86 11
1717.558094	-3.947441178 0.2665730855	1 0.00139661309	1 0	-1.123848716 0.8682776054	1.023911003 0.006275564299	0.001725506082 0.01414699526	0.03029227195 0.04690354285	369.1896239	92 86 12
1718.567734	-4.076882251 0.2989276133	1 0.5	4.008560183 2	-0.5275482451 1.087797823	1.016293284 0.007733287825	0.05344497753 0.02012120759	0.01042911669 0.07310771483	98.02239305	86 86 13
1719.570965	-3.490676954 0.3970365143	1.637230673 0.5	1 0	-0.2889949962 0.9981424554	1.026432034 0.008392013616	-0.02487335678 0.01814632808	-0.01223952799 0.07783378714	120.4702276	97 86 14
1720.493284	-4.712304325 0.7656336361	1.207061297 0.4808541108	1.988659296 1.399316335	0.128152819 0.9452373687	1.030091288 0.009586395389	0.004716895509 0.02217198224	-0.1368203834 0.1110251148	67.43858465	98 86 15
1721.511687	-3.343203437 0.8332161157	1 0.2333042182	1.840700998 0.3087965435	0.6281280923 0.3009862321	1.060004737 0.01617926839	0.02432930137 0.06321882754	-0.2780286297 0.1946405718	72.86300559	61 86 16
1722.194349	-1.966217766 1.015203517	1.139749921 0.3332238576	5 2	-0.5300891472 0.9893446055	1.004072791 0.01236701225	-0.01461152203 0.03046560426	0.02001179352 0.1563211563	61.8150131	87 86 17
1722.964396	-4.6107322 0.6180458969	1.189386582 0.5	5 2	-0.06690281503 0.79673269	1.0196846 0.01504794766	0.06969955177 0.04160706247	0.1967969031 0.2188981188	94.73957986	90 86 18
1684.701348	-5.437313206 0.8624385176	1 0.5	1 0.4899256699	-0.2225285776 1.072879292	1.005906733 0.01014492123	0.0006154393879 0.01511117867	0.05872314707 0.03804928148	50.08102228	85 87 2
1686.210782	-3.982458754 0.7779168981	1.228134661 0.5	2.879244665 2	0.04467737656 1.008275254	0.9926201188 0.007514141357	-0.003830276703 0.01284348762	0.03809167556 0.02878816323	81.66870097	100 87 3
1687.728317	-5.065097409 0.313297005	1 0.3328325145	2.352110168 1.599825067	0.2584911706 0.9236506923	1.025073946 0.007997492841	-0.02151813103 0.01216327371	0.03388513022 0.03178322464	132.0468179	91 87 4
1689.142678	-3.76940046 0.3253665938	1 0.3737658891	5 0.7832975919	0.4324117545 0.8004934479	1.006412983 0.006126420293	0.01828798959 0.009724646772	0.02509452565 0.02359273166	110.1659424	96 87 5
