BJD_TDB flux_star_0 flux_star_1 flux_star_2 flux_star_3 flux_star_4 flux_star_5 flux_star_6 flux_star_7 flux_star_8 flux_star_9 flux_star_10 flux_star_11 flux_star_12 flux_star_13 flux_star_14 flux_star_15 flux_star_16 flux_star_17 flux_star_18 flux_star_19 flux_star_20 flux_star_21 flux_star_22 flux_star_23 flux_star_24 flux_star_25 flux_star_26 flux_star_27 flux_star_28 flux_star_29 flux_star_30 flux_star_31 flux_star_32 flux_star_33 flux_star_34 flux_star_35 flux_star_36 sky airmass xshift yshift sky_entropy
2460075.428314281 46150.7472283237 1929723.808518267 364861.6549908432 303903.60371340445 186028.1526850401 41599.83968534258 33743.73938587998 20110.32678943478 15595.88273553978 15788.81274251941 9891.97938238422 8547.585860774969 8325.968648372727 13124.064571007315 4902.097677971353 4136.897023052137 24415.269844158567 5493.08736092849 6858.933588114975 2487.1175530888722 3017.4957480349985 2719.0207331311394 2746.364477390831 2155.873050140697 1792.6285466352274 1853.499070338541 1602.5593516736699 23195.818040378042 405.6661177978531 1786.8148536647204 1466.5765363626851 7152.779606078577 723.2035823837796 883.1860603158566 305.48661091181566 1000.6509124363947 213.96675414059428 4.841294229998117 1.019 10.881756801659273 -4.6895919014478125 6.83804463753298
2460075.429018299 46736.627908683644 1950010.4188014164 367898.0155581807 307817.575125081 188683.94903152407 42109.67962740746 35186.09095895663 20189.22745867216 15792.72564168404 14933.101704990026 11420.859189683775 8736.937904240753 8524.821771625575 13899.128220229395 5498.069519672397 3909.9760563400923 24583.53946788235 5270.287826174521 6015.7962542866735 1984.6015394762508 3710.2246163866075 2450.4221330433356 3561.936620302571 1833.5862950411392 1149.921096976046 1665.222378702936 2450.8825226952176 17710.223183552444 540.6728419270221 744.1544386347232 1670.7826606137533 7098.95475727618 711.8040828671656 310.45041460303764 -1064.0336696370214 978.5771918622049 554.938601582704 4.767610113033327 1.02 7.066027624212476 -3.9714071728987697 6.7640926810290765
2460075.4297221354 48168.80182993229 1970148.3890784478 373235.83746097906 311054.41297872365 190817.90922279953 42715.55168120352 35530.73465297982 19852.22257215435 15883.422574992874 15879.088696839171 10704.777927966628 9214.756645709072 7592.241460235367 14442.191426974241 4574.463402330846 4814.908905910881 25717.07479564559 4676.064395228677 6336.3594300397235 3294.2679549584864 2866.9493658805877 2960.8861851556285 3111.6890236468316 2369.301119024458 1981.168758600572 1721.8239696692908 1785.7743164896965 17617.476898553577 1409.0047002200154 1419.9937877955672 1234.968780281648 7185.670893019313 50.03938429977279 899.9362139734876 701.4188183476945 1451.1266836595314 798.1847107758513 4.7878137461896975 1.02 8.593165628420119 -4.507611513709918 6.672191195321282
2460075.43042594 47048.238656297675 1959960.5192829198 371421.04493436066 308914.3506288915 189745.40986139892 42215.956562361665 35040.154225970386 20217.820905878063 15289.940814794856 15458.564726165481 10658.908658416913 8668.708997714784 7797.5085041740385 14251.223798237334 4788.349399539715 4213.408934875697 25356.633043898968 5020.522472148194 6950.794333443686 1469.4748689606786 2717.280305973749 2554.586767048182 3110.4495968580886 3040.5019858758606 1774.4897975163185 1887.725592499468 2269.814867856461 17197.295454606632 1263.9525135981967 1307.2128878542135 1143.190684110683 6995.896343735323 446.4976734679076 938.1841803069692 443.5482826643274 509.0254122457409 395.46853393096535 4.802260097894073 1.021 10.562107126829517 -4.372089123410244 6.752115562576122
2460075.4311297927 47328.36272487482 1959299.597639595 369346.39682517364 309550.2594774502 190071.5397425308 42511.03998864445 35170.36379133699 19633.32183065398 15210.401424053925 16256.953037772197 10926.87694760949 9068.913626468275 8685.825715078769 14321.332118292863 4768.636428839789 4568.696175729594 24867.85031031126 5096.384908391177 6260.214423474114 2507.7820025417313 3181.2126751903124 2353.35021751342 3250.7302211819624 2832.140958490243 2020.8331859575846 1580.3935345198406 1813.9321711100492 15143.26006780297 100.3368485589308 1742.9316169605008 1182.2708232463337 7683.957257703296 749.1156289848732 299.0253443563997 697.0444405790477 -401.46922312499373 900.0421299209556 4.846451656123877 1.021 8.850186698792394 -4.4946559090727005 6.704571170905726
2460075.4318336295 47386.99567964024 1966483.3110275476 373483.39864278695 309425.523091196 191375.543336775 42331.186230296444 35590.58069674835 20358.849097759594 15290.598302939296 15642.394163487974 10729.449322142173 8657.91343006173 8699.200576210511 14046.694273046276 4630.944412153287 4826.250403107901 25315.469271064925 5627.972961295483 6598.148533229512 2158.871507139236 3079.1462257525563 1390.6026805382717 3721.6593339943356 2405.3488981402334 2071.3801046265 2084.9239274632273 2260.4243448486814 12616.72017560256 839.3494517668732 701.3741882921167 818.990556691424 8243.315631727019 880.2446351551043 209.66631325932394 -188.97268779222213 836.5034628810536 166.87064488508622 4.821487206133953 1.022 8.520703094702005 -4.457585534548031 6.639266040721496
2460075.4325376814 47075.32873448254 1946045.1920447783 368145.622016914 307430.1776307013 188817.81602142146 42053.23490940998 35573.64686044151 19744.14952204132 15649.924626477718 15378.741628742762 11119.035835546543 8464.78543187806 7979.682505436504 14700.72514105968 5285.335104284808 4820.609573216119 25558.070173093176 5066.6695346741035 6445.743365433853 2926.9919563795556 3311.104674907052 2150.9326444296894 3912.6598677176517 2413.907549457377 1958.7604329625174 2572.4429619277216 2090.4292107163783 16066.83144535248 368.10168065538164 598.034910624352 929.3420986949641 7126.987200529111 667.2605586513237 466.03550770762376 100.7052215438016 341.2484974518302 359.2868832837703 4.817078341892529 1.023 8.66368412993514 -5.054938374325398 6.781749121922775
2460075.433241465 47730.59363496193 1933874.5531547281 365477.2840133317 303943.1035920633 187453.2461188328 41549.85597708318 34581.14351141169 19148.313068985837 15095.226670334974 14906.042769471824 10772.66947505498 8260.485405656553 8645.211660273635 14077.963536696654 6071.006053593315 4566.4300893393665 26600.513552753793 5184.448208431422 6354.822890031734 2219.4566322399623 3420.414668414218 2307.132248941285 3193.9000517416425 2695.836361078196 1946.8400747021951 1648.840560145196 1454.5255160040542 26146.153229072166 1102.1312485662784 1830.4580053680256 1034.3710004620516 6882.363848654524 -33.8061395262921 737.9075067547092 -207.06966122535232 401.3302153869008 992.835293714088 4.795319237377669 1.024 8.764414616596687 -4.722075901285611 6.793168285322467
2460075.4339452824 46632.55823904557 1950090.6837244162 370795.18952193786 308000.9423664245 189158.37156663073 42265.82689174605 35691.938774845665 20159.380583403094 15401.864700797552 15132.945427071594 10704.27949192343 9320.31495164233 8176.245388246825 14202.411018940591 4782.759735541578 3833.407321348641 24458.363734142476 5477.963168708142 6986.483840525616 1977.5183188522933 3378.669086081034 2119.818438317525 3444.91427142256 2737.3371631430637 1639.1164602800127 1774.6810473925143 1758.8144770337385 16061.303486485296 -35.36783029745857 1292.7297018138634 602.7117165849049 7434.719598143507 288.2866879010253 868.5220522008312 -170.28086638073728 -172.17829511553282 1040.2238022635574 4.812395358990266 1.024 8.885270817348726 -4.719679365617471 6.797054782171934
2460075.4346491536 46757.72862956268 1923196.054488882 362638.9151097893 303995.78312810924 186101.6719976387 41866.46718484492 34127.1028657116 19591.5358022437 15889.76826913537 15253.436650825388 10151.960545707087 8213.064994458473 8049.229024658751 13636.480530138811 4870.460601882936 4352.369866629393 24104.079110568724 4780.751806130793 6465.227425366014 2461.4399812239135 3203.9552268831176 2217.197637296951 3149.1430927370384 2763.5708134660817 1647.0934671876748 2203.2349044984876 1947.6471301721467 14620.213659655958 545.3391171910334 1382.3720384210756 1279.615430341335 6895.966706180188 131.8842263899569 1369.5682320338383 309.77963208203437 439.2810878591408 438.3710210121062 4.877406850768509 1.025 8.373155123368614 -4.688609543418825 6.770923218244715
2460075.4353530365 45535.78405766294 1915953.0188873685 364889.6652277897 303185.02381909697 185814.15854666574 41331.57952772213 34735.200547426255 19262.08304200163 15883.095052639954 15226.666995534571 10616.165633840035 9136.972622672154 7315.6158582307835 13700.819790422669 5474.997377680018 4305.9331612996175 24201.568222153903 4743.015937485077 7519.345647385053 2811.5154655586666 3757.702617122952 2178.5503580901423 2658.2100391170243 2202.511149134589 1865.283549218031 1855.852054278148 1855.513652582682 19186.61208247069 700.150629210737 1596.0773928904673 650.1947821100039 7895.2851737043675 388.3852066739637 283.081171855345 -347.9831107999926 822.6235364975582 572.8520781198895 4.882286419231306 1.026 6.571427475099266 -4.226238181736288 6.747698238511977
2460075.4360571215 43738.563082596884 1815921.0496269974 344853.5757638264 287434.7937607986 175381.7204302829 39461.32985956612 32590.968187479477 19730.47854120734 13953.180464601654 14057.01489228684 9740.21138855032 8678.039338878822 7794.897410502395 13153.323747363247 4857.442466137145 4600.107576083727 23224.000657578814 4940.859728369251 6080.559968053247 2643.469676780136 2606.7546091957774 2731.6262683276436 2473.1733285958326 2604.0158149076597 2199.755751381759 1288.1823446948547 1958.1721583157341 46113.99685535692 124.11701873451238 1688.4195018216851 2053.296986300935 6976.9656279145565 478.5005645187048 618.9857680618588 326.3673078476131 618.3637719238177 -107.32942259803531 4.841551707485833 1.027 8.046952348904378 -4.2602047269247505 6.982915423515824
2460075.436760968 46427.069850642845 1950211.2727366074 370826.14023637405 306501.06316791027 188261.41917713382 41551.14551361157 35039.56187402824 19698.553992597503 16036.001025135061 14990.466258821485 10527.315384112575 8840.90695663431 8421.73285026451 13926.539773757439 5144.601119620784 4606.599517669951 24682.040410492045 5554.139208991881 6498.084786446852 3456.131315776365 3563.2752200136892 2481.3769120768266 2627.9498080615595 2575.9273167561187 2082.2340834472852 2422.013208355871 1779.6242079813237 19797.049885790067 -128.04147590998036 972.9991622469825 609.0360590478085 6942.013060975092 263.90091187073267 1007.0617767631047 319.39477323064057 -182.611570545414 317.3428595888545 4.768814227302338 1.027 7.244259502209786 -3.4435704686735753 6.845856445881349
2460075.4374647955 47300.19342889423 1950274.9779145636 369364.2100234825 307177.53880208725 188630.04752232792 41993.775260178474 35070.94022438771 19840.1869791082 16052.432016699226 16214.774418255227 11005.803844504218 8419.117191190468 8163.590323903787 13814.317125618065 5477.4046730259 4963.170740487185 25588.1559135579 5256.80337764103 6320.902290043188 2621.8814078096475 3861.9505104466807 2195.842723602531 3845.3695699722884 2786.823706251933 1703.674090045737 1552.685174579121 1863.1881341196422 18687.47105744717 381.30980454017117 1453.1565065434115 1591.1143477134901 7311.001713796548 1248.378681770686 579.5444968797383 214.5897921248834 959.5384404107172 418.7647706850985 4.808618653248824 1.028 10.623815824958513 -4.663626828057953 6.694535402918812
2460075.438168709 47089.44454219083 1933835.783395195 367128.7448992019 304391.17281911743 187012.45777398735 41812.93238535013 34479.78449296254 19583.302666827556 15483.121673656846 15231.21882094245 10956.597581504073 8977.34078322303 8154.315359640794 13888.052354318294 5384.705870621765 4142.862937116035 26270.46078671384 5213.830455060204 6587.857484033113 3213.89141282934 3305.3904284331074 2300.0069306450605 3182.7422470199235 1775.227093182999 1928.0763725831785 2059.276013664319 2298.082313138715 15370.199561853879 173.9977081216348 1158.7575835440657 1422.6457908331358 7335.508259428359 214.13849466381362 520.9490744834911 542.4969407820026 558.6124655027234 105.58000690896006 4.884117303785947 1.029 10.085417150898897 -4.2126220002957 6.711257828013085
2460075.4388724538 45717.68794217701 1913895.6494056936 364342.7567366197 302388.92263745086 184932.1768602023 41292.88191393817 34130.52443896455 19502.70790441372 15138.101101325548 15082.298591567887 10256.844070428153 8904.773935461693 7373.808971023071 13556.434171206172 5029.711067902012 4729.553466145095 25251.01602579483 5124.723552287571 6193.745142794971 2431.559442760219 3053.885376018341 2902.3755303092184 3582.5432591321296 2901.6411235923297 987.271888347168 1854.2077151479025 1586.8991329950368 19975.576078580794 1862.6148708928376 1327.8360490781488 1503.5404250213323 8228.370035402506 561.338171946627 861.8247379491222 240.4479760210379 720.696664864372 1310.773379601058 4.949937006016482 1.03 5.941392773147432 -4.893294655320763 6.7907803168810945
2460075.439576074 46949.57676760164 1906378.5904786533 361949.2624929346 300226.61648639414 184000.27463759744 41440.605186828645 33746.21546127628 19365.012392333243 15376.98756757818 15269.749009241757 10482.93921387331 8199.043629459236 8032.934920099928 13775.112961013598 4533.77816350646 3800.162527604567 26688.709595123873 4815.77415696434 6938.480598979979 2138.861230416558 3068.5141256003553 2914.041500195701 3100.529410113799 1778.1157965714665 1202.699214442866 2205.782579818828 2318.4468649989285 18859.1245403566 555.5310653645429 1752.9888319366873 891.5110509146034 7574.700656171219 -197.90479885401146 318.36698359846196 349.65439303405583 480.9769329438859 391.7844850211113 4.942060163678333 1.031 9.679170236683072 -4.3049080294652144 6.811769742267965
2460075.4402800533 46227.554792188894 1917952.4451461197 362281.77230220486 302807.63060591207 185043.7152041644 41500.14492011584 34723.95847894072 19338.287287361396 15233.546699743398 14953.549820506683 10292.054411000761 8183.054008752879 8681.202286694213 12955.665429861489 4970.444466176006 4530.477618799487 24793.539604699166 4970.765962670761 6809.3696152825 3013.0222573338833 3629.162093713807 2390.235958424295 3303.4935851923074 2238.273345203954 1968.4227610393864 2190.68868686496 1483.366261667994 22913.923093244477 369.95427910114813 1639.6799129357678 723.186779519936 7420.916890749548 51.51391048474761 487.12359416611434 -33.649268466455396 937.152719177655 -34.99994491721736 4.873186106659512 1.032 9.067224911600269 -4.3988419027577095 6.833185862743541
2460075.440984076 45493.37051420254 1893626.296342129 359022.8206525418 298874.78636682534 182946.61512447585 41285.83704780058 34035.347145767606 20053.605651890757 15226.765738613773 15502.896850569756 10386.212755563261 8609.243343568582 8530.395907488375 13246.152408387177 4833.183385585886 4610.219198252991 23867.70939646903 5262.988715062384 6188.943009962488 2426.842089481521 2790.3020109028002 2221.063795619455 3177.9363867715 2589.8476729251706 965.0741544955381 1764.498930175294 1979.212832461577 32045.145353242406 432.5296876242792 1605.0233215096814 1145.0506270974147 7064.677846597406 1022.6498448297934 763.0959655435581 -619.7572416473122 94.94137034793675 621.6123869945295 4.876546144893836 1.032 6.269414706063401 -3.9536137184388545 6.82565338442399
2460075.441688109 47241.74283872057 1955717.4413062038 370048.81722684193 307042.1053871726 189076.5060743988 41724.18666174784 35048.38580057761 21013.939984235476 15164.894414042094 15905.26606269546 11670.19272037041 9602.526808886309 8429.974061850342 14945.287498848877 5824.322987767853 4624.14566905034 25630.094158729044 5415.786628107773 6529.940916631967 1762.2739433003735 3004.3470468719897 2298.7587397748284 3141.1997058393463 2665.3746561327425 1297.2745176548196 2050.3688663300272 2142.5685346074315 23342.4608074181 394.4002981570811 1462.5913698366057 1147.275294268591 7187.805645715023 139.45749188745685 1760.33424768025 -87.20969337782299 307.9579717624729 945.9526665360172 4.8487602365853215 1.034 8.256712354466515 -4.797241497244708 6.762158080912791
2460075.4423919325 47139.39944256286 1967646.7077233202 372927.82519441826 311262.19885549747 191220.74423553003 42268.72264874134 35297.36736448041 20852.74411978382 16231.856061125276 15273.972311084988 11147.7296230551 8681.390527767348 8259.054689194425 14247.625726390106 5200.7388220221765 4832.293397931964 25280.825670884413 5428.466890060081 6589.537814971787 2337.891867331986 3133.8890308271657 2019.6276699087466 2829.2986108286423 2743.8681052469037 1278.8717252178176 1942.1570823494694 2271.4238420168695 18189.126803321167 1057.3409709160333 1094.249554811875 1011.9202035674534 7363.395276728319 477.0781127657974 643.9880100342416 857.5647532686853 793.6732335634151 1102.4996142673772 4.833828375322076 1.034 7.196455316558352 -4.544309398999313 6.834245548693232
2460075.443095874 46782.58416908093 1921210.7006967627 364414.2681897101 303219.58630728885 185045.4830429967 41212.20919876004 34369.58415222865 19958.65625568712 15401.505263309227 15044.768555202638 10790.295358051866 8914.598235051191 8481.598341489778 14407.453825858975 5123.212938347468 4440.79665749929 25464.46655325817 5107.730558364681 6977.00476072084 2105.1491901403933 3648.652579217247 2334.266953499682 3362.327230599185 2151.3031218011893 1313.6726890142745 1672.971345537284 2083.299759256988 19227.21716375515 916.7331293635943 731.2006682329811 669.7052912137879 7465.258559864393 960.2639220999117 1235.8809517879417 58.83372045669239 197.9697526391392 631.6384853998316 4.923755042915462 1.035 9.13851449371316 -3.6022368381540653 6.716107299106227
2460075.4437997555 46316.31384170479 1909004.116668685 360893.4190842286 300915.55806216574 185524.10615665285 40778.63941002087 33815.9770691149 20110.806648561993 14968.690863585056 15256.715454046163 10416.564024924039 8008.25509428783 8277.76904235706 13432.148355198151 5468.209112281445 4492.018647232937 24533.594534239004 4426.750952644041 6631.699921718435 2363.062647266139 2763.9159265416383 2473.3746518670814 3458.8436613044178 2548.934545758704 1875.660756991172 2107.807459479809 1284.3473763405345 17891.570003043933 130.68529314636544 1610.284738788454 1221.709768878849 7558.045451947168 164.32270356433582 445.8081895751384 866.0931082787574 512.7702264302789 -75.48857753777702 4.978980402190304 1.036 9.483124162082902 -4.5599468331300175 6.762049621124086
2460075.4445036547 43526.09706221773 1836104.630897787 348356.66538705217 290203.3175275807 178169.97737830528 39735.90682993323 32250.455114050652 19092.59668588353 14264.801804970077 14565.104214342078 9084.549254393423 8131.919258309703 7624.622737475031 12752.371684138212 4777.0114264259755 4275.817945557472 23758.885214545997 4676.280537659681 5998.146446058672 2774.4857858993637 2943.0296552906802 1873.0986590724206 2944.4448585939244 2783.9053806533775 1821.5814866129367 2676.797497488529 2029.9926707513077 30185.69261601304 907.9643369519763 997.3824736709648 721.1328890356235 7816.144200941228 581.229007417176 612.3573064373631 517.7686618367588 -86.89267087967892 520.4144032662443 4.984825481198337 1.037 5.257684533064207 -5.140424084560958 6.925550156474287
2460075.4452075106 44070.32319938562 1823314.614772894 345247.945184493 287884.20743571507 177215.04857253368 39096.13973530872 31851.44914917962 18882.913019150525 14597.987809241822 14584.552422627108 9581.933424768213 7458.6654254342575 7362.411900294654 12757.601714920223 4482.029887141849 4187.662801687373 23498.914671388076 4270.962554737998 7243.492935381015 2503.555569466509 2643.1980043795193 2651.2652359604253 2571.6458771249163 2914.400738872486 2053.4936886761134 2946.680517261746 2111.7248705339734 37841.81556079679 366.9663708390872 1235.2607688102871 754.449916554513 6885.714691752961 80.41805083438521 1028.99674286152 373.83956415895955 924.5878227421927 427.751857715979 4.969902210533318 1.038 5.577056419063051 -4.3363031219873465 6.982065008675588
2460075.4459113684 45076.287751347365 1884957.4276623623 356903.2105821289 296129.6759503785 181891.98830774962 40052.46219783691 33779.85302224042 19809.334462997867 15100.037104940435 15602.074594070189 10805.225502634145 8592.232861310971 8808.038834785984 13448.701935589852 4768.719158678694 4434.728726222456 24473.123073326802 5090.397286009538 6337.102119148811 2497.1164225232496 2669.4242890855967 2914.8922610194422 3768.386028591267 2076.8836712768534 2718.771706795378 1890.8953150127782 1443.0670554002281 20627.244158782807 969.6444331752136 1504.3199903051282 1341.6259416427347 7063.691204459596 610.3913437375595 539.4087646656553 -17.82088809403649 589.6809721431055 332.5639161357685 4.890108569512147 1.039 9.257724243363677 -4.517747389664464 6.846524033368058
2460075.4466151926 45537.447109732326 1895820.8045876788 359895.88272576814 299539.1399136981 183476.62935340032 40591.129472949295 33703.461932669874 19473.443838448235 15393.598111879517 14640.256315987848 10878.653026428205 8178.640828017611 8361.317801907557 13549.33309389888 5356.579514514116 4496.737424617735 24354.132761006855 5269.1523292557395 7162.51481692669 2317.7646130724024 3491.9839369432884 2508.323635826411 3627.4811793657427 2591.7146345605433 1499.7899671088962 1607.4965715159196 1350.5874451597338 26464.533466510227 640.7739488621446 1646.804060595372 936.2149690587103 7517.763277504811 -212.93790433938557 85.71697847463656 96.99532702968281 458.62508960827836 1064.7103912709426 4.881118609084059 1.04 7.4063808658752635 -4.531426475239225 6.8501710916644925
2460075.447319044 47186.2239379042 1951191.9703155716 369218.8098130434 307989.12204171927 189781.17565878 42302.76993657679 35203.16812141708 20117.071294953683 15469.503051097927 15263.159552599027 10884.805914525641 8430.165089939605 7632.181199893239 13690.490620259618 5249.926233161474 3883.301258125546 26247.753081394767 5577.885533965338 6971.95020076209 2890.063803562429 3672.7045246114867 2451.985335047124 3130.303772473213 3031.978613626008 2455.8017270709097 2810.97522040717 1978.4148246890836 15343.71728409949 1212.7609334517474 1776.9216505804943 1287.8501622651238 6836.580949393916 -246.13594995930907 935.9700985573436 303.51197648528614 283.43307133423514 299.7894387412962 4.928429882660195 1.041 7.422862965198476 -4.407256957478428 6.679175287327577
2460075.4480227623 46696.75881464894 1952686.9141036246 369614.2390388585 307592.2663287735 190172.41858717933 42016.22126622585 33902.297175002095 19701.96458346522 14944.349582059178 14719.729655406263 10292.05665817036 8413.963440150343 7890.0181082675845 14095.301821313245 5033.9614609747805 4612.674395939393 24594.345847205157 5066.7799138236005 7005.924199380228 1820.778847014124 3815.671374458514 2629.950599264528 3138.5792560580594 2880.8882156732143 2209.7139139445208 2262.283290926367 1907.1324807104393 11594.518860566852 982.7000119917066 1640.5306057694252 1194.0016975114268 7141.46319026564 750.9147568303015 130.47476196289062 -34.98286218546855 495.55333753407467 259.1106951056281 5.013061264689131 1.043 9.023010395673586 -4.857951827628085 6.538901813508704
2460075.4487266964 47009.50907184796 1930676.5257374097 364842.18719680246 304459.00616902235 186282.97060847096 40745.64923794406 34360.23516637183 20144.03077547252 15426.088157183432 15165.654674883393 10821.958879753161 8634.937437141241 8138.678406430874 13164.530346934771 5046.721567587927 3367.6653956794034 24593.56949575845 5123.308184277936 7570.752684957857 2694.6947120989644 2714.473602366168 2292.5559034339094 3297.80999933384 2580.783839222364 1637.265885641973 1808.3305650708353 1810.8113101663039 10852.289089315454 538.1505194248748 1296.5305725009675 1387.4381467740168 7572.641802614657 -71.79661352589028 796.5139433389704 170.302629315207 815.8438894074643 731.6564668392821 5.020213455959382 1.044 7.942450312286373 -4.900616808414564 6.6572564433290795
2460075.4494306035 46143.562276742276 1926433.1719949262 364141.77220495394 304281.0836483719 187190.7206288487 41210.541085539386 33957.70541063025 19742.747198540863 15708.644288654512 15347.948702867245 9770.680755464171 8285.920465526244 8653.083658177042 13584.737924529472 4959.782763675597 4279.318400511329 23950.51426582315 5647.233915963108 6980.516545220104 2695.4349793619767 3148.970638196726 2159.2652351862926 3453.117676285663 2992.496904837317 1448.9338526967185 2327.2807622976397 1242.4967808607762 11584.911854015227 403.1055772332038 702.9555449285544 871.4021150695626 7816.3183279104705 47.70475453750987 972.0484041376185 -260.2980162303138 232.08965207195433 -18.891871239655302 4.9836353248798595 1.045 8.88846989645605 -4.393328203302957 6.672636557525184
2460075.4501344874 44351.88212982888 1882178.3043680922 356123.16734379483 296627.26454104716 182443.78165701433 39877.073206102184 33724.379105567554 19052.024093172586 15806.242198630483 15053.422246355432 10737.394705726634 8240.279376587947 8306.886450374775 13045.710950429799 5081.036397084317 3244.2454158295877 22113.340178817773 5247.4899887612555 6088.368853940934 2383.093043437111 2829.659920567239 2838.8195924427564 3264.5349229556014 3107.7627513858606 2057.071085255957 1920.4122599081165 1305.71500010592 11587.316729221784 1112.0541674349224 2049.791602631405 1250.808916255468 7237.863904635087 1194.3664472785604 1028.3691357895586 -494.80304062251525 659.6779789585707 18.721768637318746 5.011897541326904 1.046 9.375589002586318 -4.3279187850571175 6.944483272162462
2460075.4508383907 46109.70468363771 1925212.0835627962 362739.2421274532 301831.6552656168 184515.7736302407 40218.5186508652 34371.47621090911 19647.074302884692 14945.283499166762 15139.153828665992 10188.748057128163 8726.458328693727 8237.393990521654 13934.937360200332 5093.974858315312 4051.95199301916 25053.497615378394 5070.497636463217 6879.846861205762 2868.719369279075 3263.3611519411934 2600.3207944554306 3019.4038863719907 2292.9702325058315 1562.9562410827348 2054.382372096501 1340.2286319764826 19604.86615045645 861.9220166606829 1914.5531884094962 665.724144636537 6863.31026732859 280.8466461478092 1547.9341567623778 503.11848277418176 9.756121471771621 448.379566645046 4.952828753735651 1.047 5.883607188483334 -4.516967904995009 6.748580121247958
2460075.4515423616 45953.28715673319 1911291.848294412 363198.11941560364 301567.2417395533 185359.19537092006 41431.355975035025 34950.82115468854 19479.65980881457 15321.269222163683 15540.362187491817 10437.179272650057 8159.635327399883 8330.618215106952 13458.179830834648 4555.090237525772 4469.549856698839 25004.165152229543 5023.314370062086 6970.2658647184435 2762.1163354713062 2885.9874396449013 2217.4603000744537 3964.0336446592846 2844.2652643408655 1330.8727705476922 1670.2832783244376 1732.2262676429818 22813.007359432653 1030.7319236840995 1306.945703934427 1145.7547321249294 6961.8928477062145 387.81785735570884 882.5479940822843 -427.3255285574123 398.6586172774405 539.3731040112034 4.9315294910879865 1.048 6.813852295339444 -4.954398472528017 6.822559636315712
2460075.4522461183 47062.34435603196 1964723.8824607483 373362.5315988265 309578.83168336994 188628.22073039826 41325.07823550858 34304.078807899175 19963.22812206544 16516.813675793062 15014.181023733792 10720.42091262649 8974.861776146194 7980.539518431004 14054.034012220975 5306.435835725148 4033.9602723418648 23997.162488389746 4921.954166597556 6529.772211483316 2273.5386467653007 3146.171404177061 2683.589572683297 3444.798722841064 2526.57162097744 1541.9301905050816 1589.0897100176517 1328.2333175945241 14069.988941124087 223.86035129381344 1562.0202979335008 1228.296802725512 7806.835005627101 1056.6142680458142 600.208002505562 569.0477424538549 801.1072737505165 156.61201415461255 4.939076192130478 1.05 10.184753817608993 -4.2464848417344285 6.659457583118349
2460075.4529499165 45622.61683934476 1922453.6281263544 363945.0815492509 302705.5967073936 185859.14492743928 40913.82047588017 34219.0435996664 19908.92259958436 15366.344886311956 14607.010878426081 10699.158410726479 9239.719344873141 8690.179916298177 13859.333914226881 5476.744495414561 4882.257548835565 25880.726963951092 5628.92981087997 6370.22380799317 3067.9356694343587 3521.4139009544015 3159.032623387655 3231.2716416228504 2910.6918711489707 1719.7348110890016 1651.0471495256497 1352.784232840786 22596.180786680023 1203.008237556569 1031.5115347975225 1439.4317885154887 6958.674023588392 235.95876565069193 421.69845645391615 278.3144549196586 -11.761243792410824 683.7639146028523 4.942209526769787 1.051 7.1886008269108475 -4.395141982172987 6.779264092556434
2460075.4536538017 44255.75282550354 1889710.1290570493 358076.2378473473 297012.1615704417 182976.72241051224 40865.24183222957 33927.54251596339 19977.429892291737 15264.156262486955 15085.604289552299 10538.446050162951 8473.665075553741 7726.0180319288775 13023.460922401733 4987.926989173851 3646.632638454059 24651.58206054871 5197.372285116173 6233.109725352755 2723.4341471202497 3251.5348959017865 2573.9205250976665 2928.0534958110366 2282.638471520171 2083.467339662675 1998.4567142547166 1870.4207343213347 28356.08916337561 582.4969859266421 1447.2446357088193 1939.7394197731192 6666.571092534432 794.700282231759 939.9097990512091 645.9120405699941 556.4565379962442 399.4385150189628 4.974379709361515 1.052 7.81104425136122 -4.8602470321966775 6.80333598689636
2460075.4543576953 45365.18420064368 1925731.712607898 365286.2303771135 302876.86193712533 187081.2887434163 41471.14167037142 34291.38780700616 19509.233934694756 16139.922051508518 15840.324203107273 10546.888415736583 9100.334929179473 7781.500794884632 13779.628272283328 4564.068543854664 4232.266797300865 25976.574851401325 4810.8918879682315 7569.659731507942 2200.5513895148324 3932.9018191755313 2519.529662082612 3036.2706146661803 2463.1901178899716 960.5000030580268 2204.619088845662 1946.7315456163633 19998.9055514981 1081.1511627749278 817.6292489676271 951.6392970817105 7106.592995812389 146.5864699588128 315.0469413962419 325.3727328748937 915.2938416522084 56.66155733675987 4.9833253775812585 1.053 6.060922341310724 -4.263642975149224 6.7618562263610125
2460075.4550615186 45181.43544969127 1933197.1946865253 366440.7893929598 304864.33244084776 187031.88591649273 41274.99686633232 35098.76805008123 19802.41596840482 15771.568762729672 15112.747760170154 10311.257482205168 8166.267575253121 8709.784358997626 13994.770416942207 4940.405877962272 4860.714818652952 23890.061487505547 5281.452797395468 6855.87674345159 2915.669842671603 3049.0301368718356 2324.299241527464 2556.6953636292747 2346.893002187455 1837.367065659244 1746.9810702136165 2148.226014640677 16660.400933158846 949.2127316745464 843.2526870730799 1166.3562905391154 7724.7316941348545 697.970832972991 434.63465647841804 -170.2855923953175 596.4956827843853 993.1957472851209 5.008940469546542 1.054 7.007566505008441 -4.5554860847156915 6.773511500998548
