6982.5	0
7001.2663 0.0096749484
7021.5327 0.021847291
7041.799 0.034651345
7062.0653 0.047027463
7082.3317 0.058871282
7102.598 0.070729923
7122.8643 0.082648075
7143.1307 0.095183047
7163.397 0.10777447
7183.6633 0.12387677
7203.9296 0.15935915
7224.196 0.21002787
7244.4623 0.25970979
7264.7286 0.31141315
7284.995 0.3636141
7305.2613 0.4131364
7325.5276 0.4653067
7345.794 0.51697255
7366.0603 0.56663077
7386.3266 0.61338923
7406.593 0.6367622
7426.8593 0.64272379
7447.1256 0.64652118
7467.392 0.64948041
7487.6583 0.65248362
7507.9246 0.6547322
7528.191 0.64811746
7548.4573 0.59141217
7568.7236 0.51096905
7588.9899 0.45783359
7609.2563 0.45119139
7629.5226 0.45865074
7649.7889 0.49838805
7670.0553 0.57662278
7690.3216 0.63342373
7710.5879 0.6510613
7730.8543 0.65389689
7751.1206 0.65252737
7771.3869 0.65081731
7791.6533 0.64848721
7811.9196 0.64655657
7832.1859 0.64564591
7852.4523 0.64530451
7872.7186 0.64432408
7892.9849 0.64410009
7913.2513 0.64409962
7933.5176 0.64380433
7953.7839 0.642754
7974.0503 0.64243027
7994.3166 0.64096424
8014.5829 0.63764856
8034.8492 0.63429388
8055.1156 0.62835499
8075.3819 0.62064892
8095.6482 0.61205733
8115.9146 0.603833
8136.1809 0.59593701
8156.4472 0.58989433
8176.7136 0.58564975
8196.9799 0.58609357
8217.2462 0.58772299
8237.5126 0.58919841
8257.7789 0.59043208
8278.0452 0.59236756
8298.3116 0.59429862
8318.5779 0.5965203
8338.8442 0.59910489
8359.1106 0.60174009
8379.3769 0.60478829
8399.6432 0.60765228
8419.9095 0.60931621
8440.1759 0.60883829
8460.4422 0.60804445
8480.7085 0.60770106
8500.9749 0.60671831
8521.2412 0.60642622
8541.5075 0.60553616
8561.7739 0.60491013
8582.0402 0.60441436
8602.3065 0.60343025
8622.5729 0.60315971
8642.8392 0.60221538
8663.1055 0.60132173
8683.3719 0.59960471
8703.6382 0.59734864
8723.9045 0.59476521
8744.1709 0.59229455
8764.4372 0.59008063
8784.7035 0.58752072
8804.9698 0.58495139
8825.2362 0.58277392
8845.5025 0.57956972
8865.7688 0.5749576
8886.0352 0.57066576
8906.3015 0.56613314
8926.5678 0.55926705
8946.8342 0.54678238
8967.1005 0.53345451
8987.3668 0.52711922
9007.6332 0.52647513
9027.8995 0.52482366
9048.1658 0.51880444
9068.4322 0.51226366
9088.6985 0.5046107
9108.9648 0.49823893
9129.2312 0.49448986
9149.4975 0.49184766
9169.7638 0.48926202
9190.0302 0.48687391
9210.2965 0.4843415
9230.5628 0.47526244
9250.8291 0.45210684
9271.0955 0.42489747
9291.3618 0.3918963
9311.6281 0.35504256
9331.8945 0.33112031
9352.1608 0.33691609
9372.4271 0.35306554
9392.6935 0.36547642
9412.9598 0.36607552
9433.2261 0.35139532
9453.4925 0.34268026
9473.7588 0.34160483
9494.0251 0.3416
9514.2915 0.3416
9534.5578 0.3416
9554.8241 0.3416
9575.0905 0.3416
9595.3568 0.34148276
9615.6231 0.33973752
9635.8894 0.33606611
9656.1558 0.33222125
9676.4221 0.32910684
9696.6884 0.32429107
9716.9548 0.31507148
9737.2211 0.30587817
9757.4874 0.29713644
9777.7538 0.2895848
9798.0201 0.28439174
9818.2864 0.27893005
9838.5528 0.27464586
9858.8191 0.2681562
9879.0854 0.26017579
9899.3518 0.25237323
9919.6181 0.24458111
9939.8844 0.23698824
9960.1508 0.22930042
9980.4171 0.22237716
10000.683 0.21590766
10020.95 0.20900707
10041.216 0.20232428
10061.482 0.19537699
10081.749 0.18910589
10102.015 0.1825492
10122.281 0.17555329
10142.548 0.16905588
10162.814 0.16237212
10183.08 0.15561085
10203.347 0.14892955
10223.613 0.14230422
10243.879 0.13582793
10264.146 0.1288133
10284.412 0.12222485
10304.678 0.11574178
10324.945 0.10955903
10345.211 0.10328892
10365.477 0.09682488
10385.744 0.09082545
10406.01 0.084980795
10426.276 0.079141682
10446.543 0.073490888
10466.809 0.068579225
10487.075 0.06301517
10507.342 0.057126437
10527.608 0.051127077
10547.874 0.04476739
10568.141 0.039382691
10588.407 0.033757651
10608.673 0.02814092
10628.94 0.022875076
10649.206 0.019902644
10669.472 0.018737751
10689.739 0.017637301
10710.005 0.016366724
10730.271 0.015090095
10750.538 0.014058259
10770.804 0.012969561
10791.07 0.011698757
10811.337 0.010424136
10831.603 0.0093821723
10851.869 0.0083258057
10872.136 0.0070314266
10892.402 0.0057375563
10912.668 0.0046989856
10932.935 0.00365682
10953.201 0.0023625125
10973.467 0.0010681424
10988	  0
