2460075.3860360831 0.99556332 0.01215108
2460075.3866244326 1.00496323 0.01215108
2460075.3872127542 1.00344051 0.01215108
2460075.3878012039 1.00502117 0.01215108
2460075.3883894691 0.98968866 0.01215108
2460075.3889779691 0.99721941 0.01215108
2460075.3895662571 0.97118778 0.01215108
2460075.3901547142 1.00152333 0.01215108
2460075.3907431699 0.98924022 0.01215108
2460075.3913315297 1.02587621 0.01215108
2460075.3919199794 0.99776791 0.01215108
2460075.3925086013 0.97218073 0.01215108
2460075.3930969308 0.99586912 0.01215108
2460075.3936851560 0.99474369 0.01215108
2460075.3942735088 0.99662987 0.01215108
2460075.3948620036 1.01436791 0.01215108
2460075.3954504398 1.00071260 0.01215108
2460075.3960386519 0.98510498 0.01215108
2460075.3966270532 1.01773342 0.01215108
2460075.3972155540 1.00016489 0.01215108
2460075.3978039562 0.99869697 0.01215108
2460075.3983922754 1.00550420 0.01215108
2460075.3989805258 1.00073937 0.01215108
2460075.3995687645 0.99134874 0.01215108
2460075.4001570791 1.00841153 0.01215108
2460075.4007455320 1.00833843 0.01215108
2460075.4013337023 1.01786168 0.01215108
2460075.4019221808 1.00014005 0.01215108
2460075.4025104404 0.99210333 0.01215108
2460075.4030988333 0.98595279 0.01215108
2460075.4036871302 1.00012173 0.01215108
2460075.4042755715 1.01330836 0.01215108
2460075.4048639666 1.01222677 0.01215108
2460075.4054524750 1.00746053 0.01215108
2460075.4060407216 0.99786831 0.01215108
2460075.4066290548 1.01808814 0.01215108
2460075.4072175771 1.01406353 0.01215108
2460075.4078058801 1.00067755 0.01215108
2460075.4083941649 1.01621596 0.01215108
2460075.4089823999 1.00727337 0.01215108
2460075.4095706549 1.00638490 0.01215108
2460075.4101590300 1.01314015 0.01215108
2460075.4107472957 1.01126045 0.01215108
2460075.4113356387 1.01075521 0.01215108
2460075.4119240609 1.00537367 0.01215108
2460075.4125123057 0.99797988 0.01215108
2460075.4131006808 1.01481840 0.01215108
2460075.4136890233 1.00026130 0.01215108
2460075.4142771093 1.01138206 0.01215108
2460075.4148654495 0.98420929 0.01215108
2460075.4154539024 0.97790493 0.01215108
2460075.4160420843 1.00741442 0.01215108
2460075.4166303030 0.98900505 0.01215108
2460075.4172186893 1.00568688 0.01215108
2460075.4178071157 0.99507185 0.01215108
2460075.4183955155 0.99724841 0.01215108
2460075.4189838809 1.02464394 0.01215108
2460075.4195720428 0.98882392 0.01215108
2460075.4201603690 1.00292721 0.01215108
2460075.4207486180 1.00598883 0.01215108
2460075.4213368949 0.99736468 0.01215108
2460075.4219250446 0.98164261 0.01215108
2460075.4225134342 0.99980134 0.01215108
2460075.4231018005 0.98583825 0.01215108
2460075.4236901407 1.00453375 0.01215108
2460075.4242784036 0.99613927 0.01215108
2460075.4248667825 1.00179285 0.01215108
2460075.4254556186 0.98026180 0.01215108
2460075.4260438252 0.98885483 0.01215108
2460075.4266320593 0.99582668 0.01215108
2460075.4272204200 0.99431551 0.01215108
2460075.4278088240 0.99174929 0.01215108
2460075.4283973193 0.98966984 0.01215108
2460075.4289856101 1.00177982 0.01215108
2460075.4295737566 0.99305877 0.01215108
2460075.4301620377 0.98948889 0.01215108
2460075.4307503072 0.98256293 0.01215108
2460075.4313386758 1.00955715 0.01215108
2460075.4319269974 0.99070981 0.01215108
2460075.4325152119 1.00120788 0.01215108
2460075.4331035605 0.98501603 0.01215108
2460075.4336919794 1.00279130 0.01215108
2460075.4342804453 1.00747061 0.01215108
2460075.4348687921 0.99018764 0.01215108
2460075.4354570769 0.99549373 0.01215108
2460075.4360452471 1.00304831 0.01215108
2460075.4366336688 1.01079147 0.01215108
2460075.4372219457 1.00962793 0.01215108
2460075.4378102957 0.99880211 0.01215108
2460075.4383987705 1.00646509 0.01215108
2460075.4389871247 1.02435066 0.01215108
2460075.4395755525 1.00561413 0.01215108
2460075.4401637581 1.00155706 0.01215108
2460075.4407521854 0.99776882 0.01215108
2460075.4413406122 1.00165890 0.01215108
2460075.4419292570 0.99267391 0.01215108
2460075.4425175888 0.97746144 0.01215108
2460075.4431058206 0.98383581 0.01215108
2460075.4436941962 0.99684751 0.01215108
2460075.4442826123 0.98750383 0.01215108
2460075.4448711295 1.01922365 0.01215108
2460075.4454593356 0.99933886 0.01215108
2460075.4460475985 1.00507197 0.01215108
2460075.4466358651 0.99977486 0.01215108
2460075.4472241849 0.98853859 0.01215108
2460075.4478126112 0.99036259 0.01215108
2460075.4484008038 0.98860391 0.01215108
2460075.4489890900 0.98801250 0.01215108
2460075.4495772310 0.99173535 0.01215108
2460075.4501655502 0.98405525 0.01215108
2460075.4507537349 0.97281916 0.01215108
2460075.4513421925 0.98611324 0.01215108
2460075.4519304028 0.99031186 0.01215108
2460075.4525184929 0.98375095 0.01215108
2460075.4531068206 0.98355569 0.01215108
2460075.4536952223 0.98008855 0.01215108
2460075.4542836500 0.97220775 0.01215108
2460075.4548719046 0.98590878 0.01215108
2460075.4554602508 0.98310840 0.01215108
2460075.4560485156 0.94191204 0.01215108
2460075.4566369047 0.97098253 0.01215108
2460075.4572248552 0.97324083 0.01215108
2460075.4578132546 0.99178614 0.01215108
2460075.4584015813 0.96269392 0.01215108
2460075.4589899727 0.95426811 0.01215108
2460075.4595782231 0.96860755 0.01215108
2460075.4601664762 0.97294151 0.01215108
2460075.4607548155 0.97178651 0.01215108
2460075.4613431417 0.97761703 0.01215108
2460075.4619313399 0.96548145 0.01215108
2460075.4625196662 0.98785181 0.01215108
2460075.4631080935 0.96072037 0.01215108
2460075.4636962828 0.96540483 0.01215108
2460075.4642848051 0.97036793 0.01215108
2460075.4648728697 0.97999701 0.01215108
2460075.4654612290 0.96257141 0.01215108
2460075.4660495548 0.96755087 0.01215108
2460075.4666377655 0.95087909 0.01215108
2460075.4672261984 0.96143236 0.01215108
2460075.4678146858 0.99444042 0.01215108
2460075.4684029268 0.98393185 0.01215108
2460075.4689913346 0.97311167 0.01215108
2460075.4695795150 0.99442063 0.01215108
2460075.4701678609 0.97805963 0.01215108
2460075.4707563259 0.97891922 0.01215108
2460075.4713448160 0.96929508 0.01215108
2460075.4719332703 0.96991867 0.01215108
